"gene","log2FC","pvalue","padj","pct.1","pct.2","method","contrast"
"Mrps18b",1.32405416875072,6.00084232067929e-73,1.18630651837509e-68,0.238,0.053,"macrophage_FindMarkers","Sepsis vs Control"
"Pcbp1",0.53794265732189,1.07956646509277e-72,2.1341949448419e-68,0.703,0.36,"macrophage_FindMarkers","Sepsis vs Control"
"Ly86",-1.76928365504358,1.08203783684842e-72,2.13908059966564e-68,0.374,0.537,"macrophage_FindMarkers","Sepsis vs Control"
"Rrp9",1.58420816534519,1.52674748521356e-72,3.01822710351868e-68,0.202,0.033,"macrophage_FindMarkers","Sepsis vs Control"
"Rab11a",0.501742815887133,1.59095724878015e-72,3.14516338511347e-68,0.527,0.225,"macrophage_FindMarkers","Sepsis vs Control"
"H13",0.663238490444841,2.22039949884224e-72,4.38950776926122e-68,0.358,0.119,"macrophage_FindMarkers","Sepsis vs Control"
"Creld2",1.62291449999446,2.91402430782146e-72,5.76073465413223e-68,0.196,0.034,"macrophage_FindMarkers","Sepsis vs Control"
"Dcn",0.155897123085272,3.12981227802808e-72,6.18732589243371e-68,0.476,0.184,"macrophage_FindMarkers","Sepsis vs Control"
"Oasl2",1.05598351824463,3.30874295188224e-72,6.54105394157599e-68,0.309,0.092,"macrophage_FindMarkers","Sepsis vs Control"
"Vav1",0.685860600066736,4.21963287381089e-72,8.34179222823675e-68,0.345,0.107,"macrophage_FindMarkers","Sepsis vs Control"
"Fxyd5",0.553525136344953,4.33076039831917e-72,8.56148023143717e-68,0.86,0.565,"macrophage_FindMarkers","Sepsis vs Control"
"Dock10",0.640751982134093,5.18910225896278e-72,1.02583362557435e-67,0.438,0.165,"macrophage_FindMarkers","Sepsis vs Control"
"Agpat5",0.961204364287038,5.82450274173586e-72,1.15144594701376e-67,0.284,0.075,"macrophage_FindMarkers","Sepsis vs Control"
"Snrpd3",0.680615907881255,8.65736974497194e-72,1.7114754248835e-67,0.465,0.176,"macrophage_FindMarkers","Sepsis vs Control"
"Eif1ax",0.7001318274056,1.14589344432244e-71,2.26531675008103e-67,0.435,0.162,"macrophage_FindMarkers","Sepsis vs Control"
"Tgif1",0.620103574687758,1.28807921662284e-71,2.54640380334169e-67,0.508,0.213,"macrophage_FindMarkers","Sepsis vs Control"
"Psmc5",0.678295499122962,1.29921214776139e-71,2.56841249490949e-67,0.495,0.199,"macrophage_FindMarkers","Sepsis vs Control"
"Nmt1",0.520876294203705,1.39592342308432e-71,2.7596010150954e-67,0.62,0.288,"macrophage_FindMarkers","Sepsis vs Control"
"Npc2",-0.929280240745585,2.02628459028292e-71,4.0057620065303e-67,0.757,0.753,"macrophage_FindMarkers","Sepsis vs Control"
"Arhgdib",0.777027271540369,2.10833095416545e-71,4.16795946328967e-67,0.753,0.513,"macrophage_FindMarkers","Sepsis vs Control"
"Mir22hg",0.796364680640279,2.54470216287656e-71,5.03062170579067e-67,0.306,0.086,"macrophage_FindMarkers","Sepsis vs Control"
"Cacybp",0.923358575320391,2.54800453562151e-71,5.03715016647017e-67,0.423,0.153,"macrophage_FindMarkers","Sepsis vs Control"
"Bysl",1.95241113412136,2.62758706806038e-71,5.19447687484857e-67,0.159,0.017,"macrophage_FindMarkers","Sepsis vs Control"
"Ergic1",1.22714780726204,2.72545239303839e-71,5.3879468357976e-67,0.233,0.049,"macrophage_FindMarkers","Sepsis vs Control"
"Usp18",1.49149941092973,3.80871178877129e-71,7.52944233522196e-67,0.179,0.026,"macrophage_FindMarkers","Sepsis vs Control"
"Cox7b",0.641406605681656,4.09383227889973e-71,8.09309703215687e-67,0.753,0.438,"macrophage_FindMarkers","Sepsis vs Control"
"Cstb",0.608990137501737,4.7039511118109e-71,9.29924095293897e-67,0.819,0.514,"macrophage_FindMarkers","Sepsis vs Control"
"Lmo4",0.672223200258222,6.7664495485629e-71,1.3376594112554e-66,0.427,0.161,"macrophage_FindMarkers","Sepsis vs Control"
"Tma7",0.578242420425384,9.88259584590642e-71,1.95369037277724e-66,0.762,0.422,"macrophage_FindMarkers","Sepsis vs Control"
"Cd72",1.61827256603432,1.28848842506229e-70,2.54721276750564e-66,0.484,0.238,"macrophage_FindMarkers","Sepsis vs Control"
"Ptma",-0.520564521671503,1.49163130261678e-70,2.94880592214312e-66,0.984,0.922,"macrophage_FindMarkers","Sepsis vs Control"
"Nucb2",0.849918182167927,1.51723890420837e-70,2.99942958972953e-66,0.39,0.136,"macrophage_FindMarkers","Sepsis vs Control"
"Mafg",0.451537038680773,2.96560208534194e-70,5.86269876251248e-66,0.39,0.139,"macrophage_FindMarkers","Sepsis vs Control"
"Pgap2",1.04137280346232,4.14292913092029e-70,8.19015659891632e-66,0.269,0.067,"macrophage_FindMarkers","Sepsis vs Control"
"Kdelr2",0.749323092715511,7.73865792717863e-70,1.52985528562394e-65,0.385,0.126,"macrophage_FindMarkers","Sepsis vs Control"
"Cops5",1.07584059579256,1.8141018909741e-69,3.5862980282667e-65,0.264,0.068,"macrophage_FindMarkers","Sepsis vs Control"
"Hspb1",1.6917197777124,2.4633026362746e-69,4.86970298165125e-65,0.384,0.145,"macrophage_FindMarkers","Sepsis vs Control"
"Ypel3",-2.76109630564985,2.58729811286126e-69,5.11482963931542e-65,0.15,0.361,"macrophage_FindMarkers","Sepsis vs Control"
"Ccr1",0.54050438385753,3.12344190541983e-69,6.17473230282447e-65,0.475,0.186,"macrophage_FindMarkers","Sepsis vs Control"
"Rpl12",0.563665464597631,5.78260375860913e-69,1.14316293703944e-64,0.896,0.699,"macrophage_FindMarkers","Sepsis vs Control"
"Adrm1",0.590553354419439,6.15039876451459e-69,1.21587233175689e-64,0.361,0.119,"macrophage_FindMarkers","Sepsis vs Control"
"Agfg1",0.785361663995561,6.66161333527444e-69,1.3169343402504e-64,0.293,0.084,"macrophage_FindMarkers","Sepsis vs Control"
"Slc31a2",1.13727917392611,8.58118586148996e-69,1.69641463295795e-64,0.25,0.063,"macrophage_FindMarkers","Sepsis vs Control"
"Gm5150",4.51745767449823,1.02229444801656e-68,2.02097389428393e-64,0.109,0.003,"macrophage_FindMarkers","Sepsis vs Control"
"Pid1",0.670958320789087,1.2298519554354e-68,2.43129433070025e-64,0.806,0.481,"macrophage_FindMarkers","Sepsis vs Control"
"Fnip2",1.0562300791595,1.49365357568381e-68,2.95280375376932e-64,0.235,0.053,"macrophage_FindMarkers","Sepsis vs Control"
"Wdr74",1.03853371561069,3.35801295078116e-68,6.63845580239927e-64,0.229,0.054,"macrophage_FindMarkers","Sepsis vs Control"
"Slc3a2",0.558375303566082,3.9927491037881e-68,7.89326570327869e-64,0.817,0.491,"macrophage_FindMarkers","Sepsis vs Control"
"Pak1ip1",0.778383746798607,6.65326836677899e-68,1.31528462342854e-63,0.377,0.134,"macrophage_FindMarkers","Sepsis vs Control"
"Card19",0.611164616630049,8.04722997233374e-68,1.59085689323066e-63,0.582,0.275,"macrophage_FindMarkers","Sepsis vs Control"
"Rars",0.568170123366771,9.12215467843756e-68,1.80335875838032e-63,0.318,0.102,"macrophage_FindMarkers","Sepsis vs Control"
"Rps24",-0.483542358373556,1.01157387194276e-67,1.99978038744363e-63,0.957,0.936,"macrophage_FindMarkers","Sepsis vs Control"
"Ptpn18",-0.979312271620551,1.08838533979965e-67,2.15162897824993e-63,0.731,0.723,"macrophage_FindMarkers","Sepsis vs Control"
"Ak2",0.98918559070966,1.51564687029553e-67,2.99628229788724e-63,0.285,0.076,"macrophage_FindMarkers","Sepsis vs Control"
"P4hb",0.416096555221985,2.01151424228343e-67,3.97656250557012e-63,0.658,0.328,"macrophage_FindMarkers","Sepsis vs Control"
"Elovl1",0.628020665767838,2.84168573154805e-67,5.61772852269734e-63,0.319,0.098,"macrophage_FindMarkers","Sepsis vs Control"
"Aldh2",-2.32241601587851,3.13486899842048e-67,6.19732252297744e-63,0.287,0.455,"macrophage_FindMarkers","Sepsis vs Control"
"Yipf5",0.893328681230114,3.31956751935403e-67,6.56245302901099e-63,0.29,0.09,"macrophage_FindMarkers","Sepsis vs Control"
"Hist1h2ap",0.0498340648240155,4.0728774730048e-67,8.0516714763832e-63,0.239,0.062,"macrophage_FindMarkers","Sepsis vs Control"
"Ctsl",0.659520740496136,5.20512221505959e-67,1.02900061069513e-62,0.887,0.636,"macrophage_FindMarkers","Sepsis vs Control"
"Snx20",0.640564789469208,6.77757090541797e-67,1.33985799229208e-62,0.419,0.159,"macrophage_FindMarkers","Sepsis vs Control"
"AI506816",1.06596910657722,6.94970863104104e-67,1.3738878992705e-62,0.256,0.062,"macrophage_FindMarkers","Sepsis vs Control"
"Med15",0.699618288535537,1.0100663962427e-66,1.9968002587322e-62,0.295,0.089,"macrophage_FindMarkers","Sepsis vs Control"
"Mvp",0.456557784737111,1.6941673358734e-66,3.34919940628812e-62,0.373,0.132,"macrophage_FindMarkers","Sepsis vs Control"
"Slc28a2",1.13394558326907,1.73976893233481e-66,3.43934920233268e-62,0.274,0.076,"macrophage_FindMarkers","Sepsis vs Control"
"Ppp1r15b",0.519272962543679,2.2109692875071e-66,4.37086518447279e-62,0.477,0.201,"macrophage_FindMarkers","Sepsis vs Control"
"Slc39a7",0.55793761782114,2.41655143124332e-66,4.77728052442493e-62,0.322,0.102,"macrophage_FindMarkers","Sepsis vs Control"
"Timm8a1",1.06620961198024,3.06010392971497e-66,6.04951945865353e-62,0.267,0.071,"macrophage_FindMarkers","Sepsis vs Control"
"Pdap1",0.554406290038453,4.26886084884752e-66,8.43911101208667e-62,0.507,0.219,"macrophage_FindMarkers","Sepsis vs Control"
"Dpep2",2.17429972900452,5.62750744480141e-66,1.11250194676279e-61,0.175,0.031,"macrophage_FindMarkers","Sepsis vs Control"
"Atic",1.21746113102568,6.57901868100605e-66,1.30060620304809e-61,0.224,0.051,"macrophage_FindMarkers","Sepsis vs Control"
"5430416N02Rik",1.02962784276782,9.12890214136851e-66,1.80469266432714e-61,0.306,0.098,"macrophage_FindMarkers","Sepsis vs Control"
"Snhg12",0.675210202241971,9.45349163048485e-66,1.86886076043055e-61,0.66,0.344,"macrophage_FindMarkers","Sepsis vs Control"
"Eif4ebp1",0.606508381654486,1.08912635020723e-65,2.15309388172468e-61,0.574,0.262,"macrophage_FindMarkers","Sepsis vs Control"
"Bop1",1.21833500733494,1.22568470737029e-65,2.42305609800032e-61,0.196,0.036,"macrophage_FindMarkers","Sepsis vs Control"
"Snrpa",0.601577833971236,1.30390972165324e-65,2.5776991287363e-61,0.332,0.113,"macrophage_FindMarkers","Sepsis vs Control"
"Psmd4",0.545488065323848,1.42779227261547e-65,2.82260254373353e-61,0.53,0.245,"macrophage_FindMarkers","Sepsis vs Control"
"Hypk",0.570511531343162,1.69617580655809e-65,3.35316995198469e-61,0.472,0.191,"macrophage_FindMarkers","Sepsis vs Control"
"Rab31",0.469618389823008,1.91187532400047e-65,3.77958632801654e-61,0.388,0.14,"macrophage_FindMarkers","Sepsis vs Control"
"Ptgs2",2.22764259530348,2.12666497112015e-65,4.20420398140742e-61,0.195,0.04,"macrophage_FindMarkers","Sepsis vs Control"
"Nr2c2ap",0.766857799346133,2.89390514366373e-65,5.72096107850882e-61,0.282,0.084,"macrophage_FindMarkers","Sepsis vs Control"
"Txnrd1",0.46843992272086,3.35337819566087e-65,6.62929335500198e-61,0.48,0.203,"macrophage_FindMarkers","Sepsis vs Control"
"Timm8b",0.510029093165441,4.204180975369e-65,8.31124537020697e-61,0.413,0.154,"macrophage_FindMarkers","Sepsis vs Control"
"Lgals9",0.581596778636788,5.59008269402229e-65,1.10510344778127e-60,0.381,0.14,"macrophage_FindMarkers","Sepsis vs Control"
"Oas1g",1.31473551871507,7.61199941975969e-65,1.50481616529229e-60,0.181,0.034,"macrophage_FindMarkers","Sepsis vs Control"
"Aopep",0.567876885296304,7.81737304506956e-65,1.5454164772798e-60,0.412,0.159,"macrophage_FindMarkers","Sepsis vs Control"
"Nup50",0.713435843803561,8.59892030232371e-65,1.69992055456637e-60,0.313,0.102,"macrophage_FindMarkers","Sepsis vs Control"
"Malat1",-0.349721810910613,9.42646991520666e-65,1.86351883753721e-60,0.999,0.995,"macrophage_FindMarkers","Sepsis vs Control"
"Ptges3",0.596559788407722,1.07238867155466e-64,2.12000516479642e-60,0.665,0.354,"macrophage_FindMarkers","Sepsis vs Control"
"Gpatch4",1.47438143793513,1.07547514581511e-64,2.12610681576188e-60,0.176,0.03,"macrophage_FindMarkers","Sepsis vs Control"
"Rpl3",-0.570193314262005,1.32813654648083e-64,2.62559313873796e-60,0.925,0.852,"macrophage_FindMarkers","Sepsis vs Control"
"Cebpz",0.53245995697596,1.42612596527227e-64,2.81930842074675e-60,0.502,0.219,"macrophage_FindMarkers","Sepsis vs Control"
"Sem1",0.52698971449697,1.60633984388561e-64,3.17557323737747e-60,0.876,0.679,"macrophage_FindMarkers","Sepsis vs Control"
"Xaf1",0.699412398154296,1.6191488330422e-64,3.20089532804112e-60,0.351,0.114,"macrophage_FindMarkers","Sepsis vs Control"
"Gar1",1.00887032968485,1.89746702490663e-64,3.75110256153791e-60,0.216,0.051,"macrophage_FindMarkers","Sepsis vs Control"
"Cebpd",0.694347762487347,2.79023036919714e-64,5.51600641686582e-60,0.668,0.368,"macrophage_FindMarkers","Sepsis vs Control"
"Adam9",0.76963767050962,3.01630797563304e-64,5.96293923702896e-60,0.263,0.071,"macrophage_FindMarkers","Sepsis vs Control"
"Rpl7l1",0.553533799766738,3.20387094748348e-64,6.33373247608009e-60,0.389,0.142,"macrophage_FindMarkers","Sepsis vs Control"
"Lpxn",0.907170628094853,3.23355032773996e-64,6.39240564290912e-60,0.286,0.081,"macrophage_FindMarkers","Sepsis vs Control"
"Cdc34",0.759093528859246,3.31459856361811e-64,6.55262990041665e-60,0.284,0.083,"macrophage_FindMarkers","Sepsis vs Control"
"Rgcc",1.3849134913469,3.40146841391639e-64,6.7243629074713e-60,0.278,0.084,"macrophage_FindMarkers","Sepsis vs Control"
"Lyn",0.555881172339609,3.65216144906363e-64,7.21995796865389e-60,0.7,0.39,"macrophage_FindMarkers","Sepsis vs Control"
"Ythdf2",0.660054136115136,3.93869869785804e-64,7.78641345579556e-60,0.325,0.104,"macrophage_FindMarkers","Sepsis vs Control"
"Psmd8",0.469155003382732,4.1217924370745e-64,8.14837146885258e-60,0.678,0.352,"macrophage_FindMarkers","Sepsis vs Control"
"Socs3",0.91219297687352,4.12304493529894e-64,8.15084753259248e-60,0.835,0.551,"macrophage_FindMarkers","Sepsis vs Control"
"Phf5a",0.702713347271571,4.49276506717236e-64,8.88174726129304e-60,0.374,0.136,"macrophage_FindMarkers","Sepsis vs Control"
"Mak16",1.06633777842127,5.46448398958832e-64,1.08027383990172e-59,0.245,0.065,"macrophage_FindMarkers","Sepsis vs Control"
"Mcemp1",4.6467769768286,8.50099296494966e-64,1.6805612992409e-59,0.1,0.002,"macrophage_FindMarkers","Sepsis vs Control"
"Nop56",0.450983709020747,1.15212616335398e-63,2.27763821233448e-59,0.473,0.202,"macrophage_FindMarkers","Sepsis vs Control"
"Cct5",0.499774483632394,1.2609313167193e-63,2.49273512002238e-59,0.553,0.26,"macrophage_FindMarkers","Sepsis vs Control"
"Polr2k",0.47575568821189,1.43941259780384e-63,2.8455747645984e-59,0.464,0.194,"macrophage_FindMarkers","Sepsis vs Control"
"Pfdn6",0.541412967319777,1.69251350627754e-63,3.34592995056007e-59,0.498,0.21,"macrophage_FindMarkers","Sepsis vs Control"
"Pum3",1.07627069977828,2.07374578355819e-63,4.09958803951619e-59,0.232,0.06,"macrophage_FindMarkers","Sepsis vs Control"
"Zfand3",0.376082950028106,2.16477449927535e-63,4.27954270761744e-59,0.362,0.131,"macrophage_FindMarkers","Sepsis vs Control"
"Brix1",0.993882500543654,2.35855219888507e-63,4.66262184197589e-59,0.279,0.08,"macrophage_FindMarkers","Sepsis vs Control"
"Carhsp1",0.714140853155247,2.54521641077301e-63,5.03163832245716e-59,0.355,0.118,"macrophage_FindMarkers","Sepsis vs Control"
"Psmb7",0.481993767541942,2.80927165528376e-63,5.55364913533047e-59,0.522,0.228,"macrophage_FindMarkers","Sepsis vs Control"
"Sowahc",1.24545079149055,5.75292823783378e-63,1.13729638333736e-58,0.273,0.084,"macrophage_FindMarkers","Sepsis vs Control"
"Dad1",0.564410718268111,6.36544475558853e-63,1.2583847737323e-58,0.705,0.411,"macrophage_FindMarkers","Sepsis vs Control"
"Nufip1",1.11967420400928,8.83773844728337e-63,1.74713251364345e-58,0.264,0.073,"macrophage_FindMarkers","Sepsis vs Control"
"Ostc",0.605164605292281,1.23078136442476e-62,2.4331316793313e-58,0.535,0.239,"macrophage_FindMarkers","Sepsis vs Control"
"Acsl5",0.662856574449239,1.38586974519096e-62,2.73972589926801e-58,0.326,0.108,"macrophage_FindMarkers","Sepsis vs Control"
"Ddit4",2.10555827751224,1.96828525237317e-62,3.89110311541652e-58,0.16,0.024,"macrophage_FindMarkers","Sepsis vs Control"
"Dram1",1.47003107574023,2.42249016205264e-62,4.78902080136186e-58,0.181,0.032,"macrophage_FindMarkers","Sepsis vs Control"
"Idh3a",0.984769534185781,2.44400437046919e-62,4.83155223998054e-58,0.201,0.042,"macrophage_FindMarkers","Sepsis vs Control"
"Unc93b1",-1.54254606684134,2.73674551683987e-62,5.41027221224073e-58,0.548,0.611,"macrophage_FindMarkers","Sepsis vs Control"
"Polr3d",1.35228940180883,2.88425192463741e-62,5.70187762981571e-58,0.182,0.034,"macrophage_FindMarkers","Sepsis vs Control"
"Tubb5",0.419080228604118,3.05530793285103e-62,6.04003825245321e-58,0.711,0.409,"macrophage_FindMarkers","Sepsis vs Control"
"Phb",0.637483052185424,3.65698186251855e-62,7.22948744401292e-58,0.355,0.125,"macrophage_FindMarkers","Sepsis vs Control"
"Ddx24",0.399804877983715,3.87955779955497e-62,7.66949781394023e-58,0.611,0.289,"macrophage_FindMarkers","Sepsis vs Control"
"Tspo",0.729573815377785,3.97807476382493e-62,7.86425600060551e-58,0.78,0.583,"macrophage_FindMarkers","Sepsis vs Control"
"Vasp",0.669988821178335,4.02874523453038e-62,7.9644264541431e-58,0.353,0.125,"macrophage_FindMarkers","Sepsis vs Control"
"Siglec1",0.8504407261159,6.34634207813902e-62,1.2546083654273e-57,0.18,0.036,"macrophage_FindMarkers","Sepsis vs Control"
"Rrbp1",0.41361768689402,6.7116223734969e-62,1.3268206270166e-57,0.875,0.595,"macrophage_FindMarkers","Sepsis vs Control"
"Ahnak",-1.25494357997058,7.21724307520024e-62,1.42677678353634e-57,0.681,0.72,"macrophage_FindMarkers","Sepsis vs Control"
"Atp6v1b2",0.587553819010023,7.63185966441427e-62,1.50874233705806e-57,0.414,0.161,"macrophage_FindMarkers","Sepsis vs Control"
"Dynlrb1",0.455193392707249,1.18091656914819e-61,2.33455396554906e-57,0.54,0.244,"macrophage_FindMarkers","Sepsis vs Control"
"Snhg1",0.59015355466514,1.284155552573e-61,2.53864711188156e-57,0.787,0.467,"macrophage_FindMarkers","Sepsis vs Control"
"Hsp90aa1",0.738685637535453,1.30111103787181e-61,2.57216641076879e-57,0.973,0.858,"macrophage_FindMarkers","Sepsis vs Control"
"Naa25",1.5060581194958,1.36576458180699e-61,2.69998000177423e-57,0.151,0.021,"macrophage_FindMarkers","Sepsis vs Control"
"Eif4g1",0.271616320735234,1.46198127021499e-61,2.89019077308802e-57,0.427,0.172,"macrophage_FindMarkers","Sepsis vs Control"
"Nfe2l2",0.724864981850738,1.60629405053493e-61,3.17548270850249e-57,0.562,0.278,"macrophage_FindMarkers","Sepsis vs Control"
"Sntb2",1.00578160000346,2.12703464940608e-61,4.20493479841089e-57,0.213,0.051,"macrophage_FindMarkers","Sepsis vs Control"
"Polr2h",0.921655706520105,2.13776256348437e-61,4.22614281175225e-57,0.216,0.057,"macrophage_FindMarkers","Sepsis vs Control"
"Romo1",0.400847369790449,2.61616115010712e-61,5.17188897764677e-57,0.676,0.356,"macrophage_FindMarkers","Sepsis vs Control"
"Cd83",-1.6939329011313,4.00241134062075e-61,7.91236697927317e-57,0.411,0.55,"macrophage_FindMarkers","Sepsis vs Control"
"Vcp",0.331838592258637,5.20325027008329e-61,1.02863054589276e-56,0.64,0.326,"macrophage_FindMarkers","Sepsis vs Control"
"Dmxl2",1.83883418402642,6.00761300431205e-61,1.18764501482245e-56,0.14,0.016,"macrophage_FindMarkers","Sepsis vs Control"
"C5ar1",0.499198427183867,6.05857613944916e-61,1.1977199170077e-56,0.648,0.327,"macrophage_FindMarkers","Sepsis vs Control"
"Rad23b",0.389006314498495,6.98880616795703e-61,1.38161709134343e-56,0.451,0.185,"macrophage_FindMarkers","Sepsis vs Control"
"Anapc16",0.727657447204124,7.0109119956014e-61,1.38598719241044e-56,0.333,0.119,"macrophage_FindMarkers","Sepsis vs Control"
"Hacd2",1.35149742429118,7.52281133419594e-61,1.4871845726572e-56,0.216,0.048,"macrophage_FindMarkers","Sepsis vs Control"
"Zyx",0.526829746383306,7.76389927206593e-61,1.53484524709471e-56,0.513,0.226,"macrophage_FindMarkers","Sepsis vs Control"
"Cct8",0.560191253029039,8.11014332598994e-61,1.60329423411495e-56,0.54,0.248,"macrophage_FindMarkers","Sepsis vs Control"
"Pde4b",0.591548446564883,9.04625620878747e-61,1.7883543899152e-56,0.434,0.186,"macrophage_FindMarkers","Sepsis vs Control"
"Diaph1",0.413408537542725,9.53706803471556e-61,1.88538297978292e-56,0.444,0.182,"macrophage_FindMarkers","Sepsis vs Control"
"Id2",0.954710321212045,1.47207870546822e-60,2.91015239284011e-56,0.698,0.405,"macrophage_FindMarkers","Sepsis vs Control"
"Ddx54",0.512628668611816,1.87490130074769e-60,3.7064923814481e-56,0.335,0.112,"macrophage_FindMarkers","Sepsis vs Control"
"Nubp1",0.871675706722285,1.94942195309151e-60,3.85381225906661e-56,0.285,0.084,"macrophage_FindMarkers","Sepsis vs Control"
"Mrpl53",0.565488922418554,2.16476131185103e-60,4.2795166373983e-56,0.236,0.062,"macrophage_FindMarkers","Sepsis vs Control"
"Gde1",0.874854424171437,3.34878711660863e-60,6.6202172508236e-56,0.315,0.106,"macrophage_FindMarkers","Sepsis vs Control"
"Ephx1",-4.26939671102112,3.75980965406304e-60,7.43276770511723e-56,0.028,0.19,"macrophage_FindMarkers","Sepsis vs Control"
"Arhgdia",0.44311672012321,3.88366107882714e-60,7.67760958673337e-56,0.78,0.486,"macrophage_FindMarkers","Sepsis vs Control"
"Ipo7",0.786073129345499,4.52568343984148e-60,8.94682359222262e-56,0.27,0.08,"macrophage_FindMarkers","Sepsis vs Control"
"Hcls1",0.582252132852787,5.44778042623915e-60,1.07697171246322e-55,0.636,0.337,"macrophage_FindMarkers","Sepsis vs Control"
"Uso1",0.692046031022747,5.50278865966794e-60,1.08784629012976e-55,0.217,0.055,"macrophage_FindMarkers","Sepsis vs Control"
"Ell",1.25763121165278,5.51448424063897e-60,1.09015838953192e-55,0.179,0.034,"macrophage_FindMarkers","Sepsis vs Control"
"Ilf2",0.923201251205227,5.72077510119531e-60,1.1309400297553e-55,0.268,0.082,"macrophage_FindMarkers","Sepsis vs Control"
"Arf6",0.533248356388266,6.61861489383502e-60,1.30843397836224e-55,0.473,0.199,"macrophage_FindMarkers","Sepsis vs Control"
"Tmed2",0.552909257525655,9.00643058807545e-60,1.78048126295664e-55,0.664,0.341,"macrophage_FindMarkers","Sepsis vs Control"
"Gk",2.15279947506245,9.7307582881383e-60,1.92367360598206e-55,0.129,0.015,"macrophage_FindMarkers","Sepsis vs Control"
"Rwdd1",0.616381078774652,1.01559894424326e-59,2.0077375528745e-55,0.518,0.234,"macrophage_FindMarkers","Sepsis vs Control"
"Runx3",0.941776185887163,2.24842669234106e-59,4.44491472808905e-55,0.235,0.066,"macrophage_FindMarkers","Sepsis vs Control"
"Il1b",1.38444144430569,2.2801108727019e-59,4.50755118424439e-55,0.362,0.15,"macrophage_FindMarkers","Sepsis vs Control"
"Gtf2h5",0.426724647331291,2.30063483862392e-59,4.54812501247562e-55,0.541,0.242,"macrophage_FindMarkers","Sepsis vs Control"
"Atp5md",0.504784107127594,2.51668595334747e-59,4.97523646117261e-55,0.74,0.435,"macrophage_FindMarkers","Sepsis vs Control"
"Peli1",0.471183468718889,2.54244118307536e-59,5.02615197482167e-55,0.564,0.283,"macrophage_FindMarkers","Sepsis vs Control"
"Itga5",0.688129722002321,3.31100671805888e-59,6.5455291809306e-55,0.251,0.08,"macrophage_FindMarkers","Sepsis vs Control"
"Ssr4",0.687950307825834,4.17700176054251e-59,8.25751478041649e-55,0.735,0.49,"macrophage_FindMarkers","Sepsis vs Control"
"Tmem11",0.763096612518229,4.35140735238088e-59,8.60229719492175e-55,0.304,0.102,"macrophage_FindMarkers","Sepsis vs Control"
"Aen",1.53563097162717,4.88935719728187e-59,9.66577024330652e-55,0.149,0.024,"macrophage_FindMarkers","Sepsis vs Control"
"Plk2",0.76616337154763,6.49387755919735e-59,1.28377465467772e-54,0.625,0.348,"macrophage_FindMarkers","Sepsis vs Control"
"Lrrc8d",1.11043570574191,7.22024674610861e-59,1.42737057923821e-54,0.227,0.062,"macrophage_FindMarkers","Sepsis vs Control"
"Ccl12",0.676491188479503,8.00882344734891e-59,1.58326430730641e-54,0.713,0.415,"macrophage_FindMarkers","Sepsis vs Control"
"Mrps18c",0.669099958700564,8.22854554510603e-59,1.62670116881201e-54,0.359,0.131,"macrophage_FindMarkers","Sepsis vs Control"
"BC031181",0.548712250300113,9.83799332342958e-59,1.94487290010879e-54,0.466,0.198,"macrophage_FindMarkers","Sepsis vs Control"
"Nob1",1.63364953110668,9.95003529286985e-59,1.96702247704744e-54,0.161,0.03,"macrophage_FindMarkers","Sepsis vs Control"
"Brpf1",0.501478884816434,1.1473630232643e-58,2.2682219606912e-54,0.267,0.084,"macrophage_FindMarkers","Sepsis vs Control"
"Arpp19",0.467644081505571,1.3852659847377e-58,2.73853232522795e-54,0.717,0.392,"macrophage_FindMarkers","Sepsis vs Control"
"Tmbim4",0.524375219459261,1.54756699183928e-58,3.05938518616708e-54,0.494,0.214,"macrophage_FindMarkers","Sepsis vs Control"
"Abcf1",0.498188108132527,2.06242906504469e-58,4.07721601868685e-54,0.418,0.167,"macrophage_FindMarkers","Sepsis vs Control"
"Txnl1",0.543652539312934,2.23601999326469e-58,4.42038792468496e-54,0.541,0.261,"macrophage_FindMarkers","Sepsis vs Control"
"Plaa",1.14981401821385,2.51084212958856e-58,4.96368380598362e-54,0.197,0.043,"macrophage_FindMarkers","Sepsis vs Control"
"Ly6e",0.314586704642125,2.83787795187458e-58,5.61020092306085e-54,0.737,0.395,"macrophage_FindMarkers","Sepsis vs Control"
"Gm26917",0.404572785523163,2.88481555249908e-58,5.70299186573543e-54,0.559,0.268,"macrophage_FindMarkers","Sepsis vs Control"
"Ndufaf4",1.18242153801364,3.20726741870962e-58,6.34044696004705e-54,0.186,0.04,"macrophage_FindMarkers","Sepsis vs Control"
"Krr1",1.42533403100613,3.79100319286662e-58,7.49443421197802e-54,0.19,0.041,"macrophage_FindMarkers","Sepsis vs Control"
"Sla",0.677490640375805,4.59787097358307e-58,9.08953112767638e-54,0.3,0.1,"macrophage_FindMarkers","Sepsis vs Control"
"Arcn1",0.578929903118371,6.33964500507377e-58,1.25328442105303e-53,0.315,0.108,"macrophage_FindMarkers","Sepsis vs Control"
"Snhg16",1.74188298358885,7.43591637325246e-58,1.47000630782828e-53,0.189,0.039,"macrophage_FindMarkers","Sepsis vs Control"
"Gtf2f2",1.16191141489158,7.47483669059381e-58,1.47770046536349e-53,0.199,0.05,"macrophage_FindMarkers","Sepsis vs Control"
"Gpx3",0.936290837282375,8.10405267667349e-58,1.60209017365158e-53,0.187,0.043,"macrophage_FindMarkers","Sepsis vs Control"
