"gene","log2FC","pvalue","padj","pct.1","pct.2","method","contrast"
"Arpc4",-0.367960574323149,7.51169078213602e-08,0.00147552142033498,0.64,0.663,"macrophage_FindMarkers","Sepsis vs Sham"
"P2ry6",-0.705586952288814,7.6252756110124e-08,0.00149783288827117,0.43,0.466,"macrophage_FindMarkers","Sepsis vs Sham"
"Nacc2",-1.83195310489407,7.82109071455256e-08,0.00153629684905956,0.06,0.104,"macrophage_FindMarkers","Sepsis vs Sham"
"Hspa13",0.545848723642344,7.95677953805485e-08,0.00156295020466011,0.147,0.093,"macrophage_FindMarkers","Sepsis vs Sham"
"Oxct1",-0.935613760538486,8.04874412418223e-08,0.00158101480831312,0.168,0.222,"macrophage_FindMarkers","Sepsis vs Sham"
"Fgd3",0.0752578509374686,8.08700313436687e-08,0.00158853002568368,0.111,0.066,"macrophage_FindMarkers","Sepsis vs Sham"
"Hist1h2ae",-0.606263529208514,8.1890189283959e-08,0.00160856898810481,0.118,0.069,"macrophage_FindMarkers","Sepsis vs Sham"
"Hgs",0.0936987043300017,8.21519502275668e-08,0.00161371075832009,0.143,0.089,"macrophage_FindMarkers","Sepsis vs Sham"
"Crtc2",-1.5112979256752,8.23179448952552e-08,0.0016169713915775,0.076,0.126,"macrophage_FindMarkers","Sepsis vs Sham"
"Tsc22d4",0.067588897830975,8.2702601378105e-08,0.00162452719887012,0.624,0.501,"macrophage_FindMarkers","Sepsis vs Sham"
"Ap2s1",0.117592742776736,8.4095704239089e-08,0.00165189191836842,0.644,0.537,"macrophage_FindMarkers","Sepsis vs Sham"
"Apbb1ip",0.139412672035891,8.44538769653404e-08,0.00165892750523018,0.504,0.404,"macrophage_FindMarkers","Sepsis vs Sham"
"Zeb2os",-0.800330890940351,8.81641211775593e-08,0.0017318078322908,0.21,0.264,"macrophage_FindMarkers","Sepsis vs Sham"
"Shtn1",0.0806154259418879,8.82801655290539e-08,0.0017340872914872,0.248,0.173,"macrophage_FindMarkers","Sepsis vs Sham"
"Ube2m",0.0831831585657651,9.26036586980648e-08,0.00181901366780609,0.475,0.367,"macrophage_FindMarkers","Sepsis vs Sham"
"Ube2i",0.178829235202437,9.30592398028867e-08,0.0018279626474481,0.553,0.436,"macrophage_FindMarkers","Sepsis vs Sham"
"Derl2",0.243178690003409,9.38516746709225e-08,0.00184352844556093,0.269,0.189,"macrophage_FindMarkers","Sepsis vs Sham"
"Vmp1",0.188723412701774,9.40516544150375e-08,0.00184745664767458,0.497,0.4,"macrophage_FindMarkers","Sepsis vs Sham"
"Reep3",-0.687094883371981,9.56942146532788e-08,0.00187972145843435,0.348,0.387,"macrophage_FindMarkers","Sepsis vs Sham"
"Smim11",-0.698245784384145,9.60513896112595e-08,0.00188673744613397,0.304,0.347,"macrophage_FindMarkers","Sepsis vs Sham"
"Cln5",0.255790893518718,9.71279921789852e-08,0.00190788515037181,0.167,0.104,"macrophage_FindMarkers","Sepsis vs Sham"
"Maff",-0.780834892376595,9.80312601791335e-08,0.00192562804369872,0.23,0.281,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc25a12",0.175486497966418,9.97587932874796e-08,0.00195956197654596,0.119,0.073,"macrophage_FindMarkers","Sepsis vs Sham"
"Secisbp2",0.0867356357783411,1.00501068713441e-07,0.00197414249273812,0.122,0.075,"macrophage_FindMarkers","Sepsis vs Sham"
"Jun",-0.136943707993203,1.00987139060733e-07,0.00198369037256999,0.969,0.956,"macrophage_FindMarkers","Sepsis vs Sham"
"Afg3l1",0.202979433789873,1.04710567269793e-07,0.00205682967288055,0.147,0.092,"macrophage_FindMarkers","Sepsis vs Sham"
"Xpo1",0.143411072988738,1.05746524852016e-07,0.00207717898766815,0.238,0.167,"macrophage_FindMarkers","Sepsis vs Sham"
"Myh6",0.352395899675348,1.0667956075312e-07,0.00209550661187354,0.121,0.072,"macrophage_FindMarkers","Sepsis vs Sham"
"Syk",-0.0680474333895502,1.07053340882053e-07,0.00210284877494617,0.393,0.292,"macrophage_FindMarkers","Sepsis vs Sham"
"Rab8b",0.130388462357256,1.12182013712811e-07,0.00220359129536075,0.533,0.424,"macrophage_FindMarkers","Sepsis vs Sham"
"Kcnk6",0.00285789683757764,1.17683985774699e-07,0.00231166653257242,0.116,0.068,"macrophage_FindMarkers","Sepsis vs Sham"
"Rfc2",-1.00149355392305,1.1855962793705e-07,0.00232886677156748,0.144,0.195,"macrophage_FindMarkers","Sepsis vs Sham"
"Tardbp",0.0437813639384406,1.20529945093621e-07,0.002367569711474,0.287,0.204,"macrophage_FindMarkers","Sepsis vs Sham"
"Mtrex",0.114783414259706,1.24473734047544e-07,0.0024450375578959,0.204,0.139,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmem14c",0.210045698560494,1.25055356975534e-07,0.00245646237707042,0.589,0.502,"macrophage_FindMarkers","Sepsis vs Sham"
"Ckm",0.334168403302831,1.26215294621793e-07,0.00247924703225587,0.125,0.078,"macrophage_FindMarkers","Sepsis vs Sham"
"Vps4b",0.150573262174011,1.26401736910716e-07,0.00248290931813719,0.327,0.238,"macrophage_FindMarkers","Sepsis vs Sham"
"Rps21",-0.144037738586532,1.26528969479738e-07,0.0024854085474905,0.932,0.895,"macrophage_FindMarkers","Sepsis vs Sham"
"Snx8",-1.24378458786217,1.30655960732629e-07,0.00256647503667103,0.163,0.21,"macrophage_FindMarkers","Sepsis vs Sham"
"Fbxo30",-0.130365883876105,1.32520290977123e-07,0.00260309607566362,0.209,0.141,"macrophage_FindMarkers","Sepsis vs Sham"
"4931406C07Rik",-1.18313037639398,1.34270844340218e-07,0.0026374821953749,0.063,0.108,"macrophage_FindMarkers","Sepsis vs Sham"
"Ccnk",0.279065918846305,1.38491256087053e-07,0.00272038374331797,0.168,0.106,"macrophage_FindMarkers","Sepsis vs Sham"
"Yy1",0.0410813950537998,1.39860414442736e-07,0.00274727812089866,0.457,0.349,"macrophage_FindMarkers","Sepsis vs Sham"
"Gla",0.133700319293128,1.41004792326279e-07,0.00276975713566509,0.337,0.25,"macrophage_FindMarkers","Sepsis vs Sham"
"Arl11",-0.919262860862845,1.44894469958461e-07,0.00284616207339404,0.141,0.195,"macrophage_FindMarkers","Sepsis vs Sham"
"Fnbp4",0.104016527808787,1.45916637397323e-07,0.00286624050839562,0.21,0.152,"macrophage_FindMarkers","Sepsis vs Sham"
"Ube2g2",0.017738928051273,1.45961214355901e-07,0.00286711613359296,0.189,0.123,"macrophage_FindMarkers","Sepsis vs Sham"
"Matr3",0.13520949664682,1.47783682423427e-07,0.00290291487384337,0.345,0.252,"macrophage_FindMarkers","Sepsis vs Sham"
"Cd53",-0.407896403941444,1.48485585283443e-07,0.00291670235172268,0.617,0.635,"macrophage_FindMarkers","Sepsis vs Sham"
"AB124611",0.159126800275479,1.49081431974103e-07,0.00292840656826731,0.287,0.202,"macrophage_FindMarkers","Sepsis vs Sham"
"Dip2c",0.205734408415435,1.52292716107216e-07,0.00299148582249404,0.127,0.076,"macrophage_FindMarkers","Sepsis vs Sham"
"Atf7ip",0.0855866907286263,1.52666733801063e-07,0.00299883265205428,0.301,0.226,"macrophage_FindMarkers","Sepsis vs Sham"
"Smc3",-0.834947504007283,1.54298785789614e-07,0.00303089104926539,0.215,0.266,"macrophage_FindMarkers","Sepsis vs Sham"
"Ddx50",0.145675522359615,1.5519744153369e-07,0.00304854334404628,0.433,0.34,"macrophage_FindMarkers","Sepsis vs Sham"
"Pdlim7",0.252461456446898,1.55833084391611e-07,0.00306102927670441,0.109,0.065,"macrophage_FindMarkers","Sepsis vs Sham"
"Chd4",-0.734706761048039,1.57003306704415e-07,0.00308401595359482,0.515,0.534,"macrophage_FindMarkers","Sepsis vs Sham"
"Ndufa5",0.0388445610595932,1.587989326694e-07,0.00311928743442503,0.577,0.454,"macrophage_FindMarkers","Sepsis vs Sham"
"Stxbp3",0.0081464318794553,1.5982038189952e-07,0.00313935176165227,0.309,0.221,"macrophage_FindMarkers","Sepsis vs Sham"
"Psmg4",0.105157063604011,1.60317075021504e-07,0.00314910830464741,0.371,0.277,"macrophage_FindMarkers","Sepsis vs Sham"
"Cpsf6",0.0994497134344767,1.60963770635437e-07,0.00316181134659189,0.211,0.146,"macrophage_FindMarkers","Sepsis vs Sham"
"Cabin1",0.160615326449737,1.6097264352017e-07,0.00316198563666669,0.228,0.164,"macrophage_FindMarkers","Sepsis vs Sham"
"Txndc5",0.046566503563632,1.63164189502351e-07,0.00320503417439467,0.172,0.112,"macrophage_FindMarkers","Sepsis vs Sham"
"Myo1g",-0.0806995156805193,1.64467712959584e-07,0.0032306392856651,0.248,0.176,"macrophage_FindMarkers","Sepsis vs Sham"
"Ddi2",-0.112300036574496,1.64756041439562e-07,0.00323630292199732,0.244,0.169,"macrophage_FindMarkers","Sepsis vs Sham"
"Prdx1",0.144846057146448,1.64779991947488e-07,0.0032367733818245,0.818,0.747,"macrophage_FindMarkers","Sepsis vs Sham"
"Edem1",0.00671741008611626,1.66178422688306e-07,0.00326424275686639,0.311,0.224,"macrophage_FindMarkers","Sepsis vs Sham"
"Gclm",0.125852234953174,1.69816479453999e-07,0.0033357051059149,0.209,0.145,"macrophage_FindMarkers","Sepsis vs Sham"
"Usp16",0.0110086566016802,1.71601789815484e-07,0.00337077395734555,0.299,0.218,"macrophage_FindMarkers","Sepsis vs Sham"
"Arhgef7",0.180888908258909,1.71844953276649e-07,0.00337555041721322,0.131,0.079,"macrophage_FindMarkers","Sepsis vs Sham"
"Zfp326",0.114482120508134,1.7306716337306e-07,0.00339955829013701,0.312,0.23,"macrophage_FindMarkers","Sepsis vs Sham"
"Eif2b2",0.201324897621548,1.75643376914805e-07,0.00345016285273751,0.162,0.107,"macrophage_FindMarkers","Sepsis vs Sham"
"Crebrf",-1.26574864503866,1.75801696342751e-07,0.00345327272126065,0.085,0.137,"macrophage_FindMarkers","Sepsis vs Sham"
"Scamp1",-0.156667398892236,1.80214587806094e-07,0.00353995514827511,0.11,0.065,"macrophage_FindMarkers","Sepsis vs Sham"
"Ldlr",0.288372934944168,1.81651391646397e-07,0.00356817828611018,0.13,0.077,"macrophage_FindMarkers","Sepsis vs Sham"
"Gpatch8",0.183438743856439,1.87847027269343e-07,0.00368987915665171,0.215,0.147,"macrophage_FindMarkers","Sepsis vs Sham"
"Fbxo33",0.114051256529434,1.87853548612447e-07,0.00369000725539429,0.192,0.132,"macrophage_FindMarkers","Sepsis vs Sham"
"Sharpin",0.192324828405306,1.88120857371205e-07,0.00369525800134257,0.134,0.081,"macrophage_FindMarkers","Sepsis vs Sham"
"Oasl2",0.0216854437473986,1.91734162519642e-07,0.00376623415437334,0.309,0.222,"macrophage_FindMarkers","Sepsis vs Sham"
"Pilrb1",0.235521752801584,1.93301295008963e-07,0.00379701733786106,0.174,0.115,"macrophage_FindMarkers","Sepsis vs Sham"
"Gpaa1",0.157038175708825,1.9501952420699e-07,0.0038307685139979,0.145,0.092,"macrophage_FindMarkers","Sepsis vs Sham"
"Kbtbd2",0.258915282520932,1.96000005594542e-07,0.00385002810989358,0.157,0.1,"macrophage_FindMarkers","Sepsis vs Sham"
"Ppp2r1a",0.0697844785175471,1.98634394832762e-07,0.00390177541769995,0.313,0.229,"macrophage_FindMarkers","Sepsis vs Sham"
"Yipf6",0.305159129291329,2.01281118758387e-07,0.00395376501577099,0.11,0.065,"macrophage_FindMarkers","Sepsis vs Sham"
"Igf1r",-1.50060791425569,2.03341734191036e-07,0.00399424168471451,0.077,0.122,"macrophage_FindMarkers","Sepsis vs Sham"
"Abcb1b",-1.08536156452675,2.05994935671611e-07,0.00404635852139745,0.161,0.221,"macrophage_FindMarkers","Sepsis vs Sham"
"Abhd17b",0.308889346429165,2.08101391470262e-07,0.00408773563265036,0.11,0.063,"macrophage_FindMarkers","Sepsis vs Sham"
"Foxj3",0.0464257232502319,2.08925339708193e-07,0.00410392044788804,0.144,0.089,"macrophage_FindMarkers","Sepsis vs Sham"
"Retreg1",-1.0009060142533,2.11515244261729e-07,0.00415479394303315,0.138,0.195,"macrophage_FindMarkers","Sepsis vs Sham"
"Ankrd17",-0.0874855728602301,2.16538331564255e-07,0.00425346244691666,0.449,0.347,"macrophage_FindMarkers","Sepsis vs Sham"
"Limd1",-0.0184489185334344,2.18465830380972e-07,0.00429132430617344,0.275,0.199,"macrophage_FindMarkers","Sepsis vs Sham"
"Gsdmd",0.0911103856749051,2.20095241515278e-07,0.00432333082908461,0.238,0.166,"macrophage_FindMarkers","Sepsis vs Sham"
"Atg10",-1.18875314004785,2.20818906627899e-07,0.00433754578289181,0.068,0.113,"macrophage_FindMarkers","Sepsis vs Sham"
"Jak1",-0.6236649201069,2.21219320438513e-07,0.00434541111137371,0.508,0.536,"macrophage_FindMarkers","Sepsis vs Sham"
"Pde8a",0.521215772084789,2.26245518469206e-07,0.00444414071929061,0.106,0.061,"macrophage_FindMarkers","Sepsis vs Sham"
"Crlf3",0.258732752754547,2.30851369192453e-07,0.00453461344504735,0.279,0.211,"macrophage_FindMarkers","Sepsis vs Sham"
"Naca",0.147554459989563,2.32961482027087e-07,0.00457606239145807,0.876,0.809,"macrophage_FindMarkers","Sepsis vs Sham"
"Dpp3",-0.188917885797303,2.33515844923638e-07,0.00458695174183502,0.176,0.116,"macrophage_FindMarkers","Sepsis vs Sham"
"Prkcsh",-0.0301749605511799,2.39015282524502e-07,0.00469497719462879,0.247,0.174,"macrophage_FindMarkers","Sepsis vs Sham"
"Ranbp2",-0.0921422005173933,2.39476761898978e-07,0.00470404203398163,0.573,0.455,"macrophage_FindMarkers","Sepsis vs Sham"
"Ppil2",-0.982911955706079,2.40365850156443e-07,0.00472150639462301,0.126,0.175,"macrophage_FindMarkers","Sepsis vs Sham"
"Ammecr1l",0.575551538298874,2.45728223350613e-07,0.0048268394912761,0.115,0.069,"macrophage_FindMarkers","Sepsis vs Sham"
"Rbfa",-0.729106356072938,2.45758068148778e-07,0.00482742573264644,0.287,0.329,"macrophage_FindMarkers","Sepsis vs Sham"
"4833420G17Rik",-1.11093170048516,2.48772050193343e-07,0.00488662938194783,0.11,0.16,"macrophage_FindMarkers","Sepsis vs Sham"
"Coa4",0.181579958116408,2.49552931612667e-07,0.00490196823566762,0.144,0.094,"macrophage_FindMarkers","Sepsis vs Sham"
"Irs2",0.146387831415534,2.6184399474787e-07,0.00514340158883242,0.263,0.193,"macrophage_FindMarkers","Sepsis vs Sham"
"Nemf",0.023482658608043,2.68858146567389e-07,0.00528118057302321,0.248,0.177,"macrophage_FindMarkers","Sepsis vs Sham"
"Ndufa8",0.163327209524061,2.70314043038096e-07,0.00530977874739731,0.469,0.373,"macrophage_FindMarkers","Sepsis vs Sham"
"Il10ra",-0.667781661277316,2.71869340327386e-07,0.00534032945205084,0.25,0.307,"macrophage_FindMarkers","Sepsis vs Sham"
"Stxbp2",0.0618624397861627,2.7292453939716e-07,0.00536105672737841,0.239,0.161,"macrophage_FindMarkers","Sepsis vs Sham"
"Brwd1",-0.0624023739037882,2.72934905630857e-07,0.00536126035130693,0.203,0.141,"macrophage_FindMarkers","Sepsis vs Sham"
"Dnmt1",-1.31727895794365,2.79173690224251e-07,0.00548380879707496,0.083,0.127,"macrophage_FindMarkers","Sepsis vs Sham"
"Msl2",0.102068199090815,2.83339000657074e-07,0.00556562798990691,0.199,0.139,"macrophage_FindMarkers","Sepsis vs Sham"
"Bod1l",-1.14592124373105,2.85825675820967e-07,0.00561447375015126,0.178,0.227,"macrophage_FindMarkers","Sepsis vs Sham"
"Pmpca",0.214804852355266,2.91438750716045e-07,0.00572473138031527,0.134,0.082,"macrophage_FindMarkers","Sepsis vs Sham"
"Dynll2",-0.806979351769159,2.95490307312304e-07,0.00580431610653559,0.272,0.316,"macrophage_FindMarkers","Sepsis vs Sham"
"Hipk1",-0.0217962910202214,2.96802561207797e-07,0.00583009270980475,0.233,0.166,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmem33",0.077877792687127,2.97493764283125e-07,0.00584367001181343,0.257,0.185,"macrophage_FindMarkers","Sepsis vs Sham"
"Gm49336",0.162063028340952,3.03870860070305e-07,0.005968935304361,0.12,0.074,"macrophage_FindMarkers","Sepsis vs Sham"
"Cul1",0.147638650338747,3.04050837471861e-07,0.00597247060045976,0.362,0.272,"macrophage_FindMarkers","Sepsis vs Sham"
"Hnrnpa3",0.0613801375680803,3.06561305333867e-07,0.00602178372067315,0.817,0.715,"macrophage_FindMarkers","Sepsis vs Sham"
"Zfp451",0.240911835473449,3.12411220677639e-07,0.00613669360777086,0.162,0.106,"macrophage_FindMarkers","Sepsis vs Sham"
"Prxl2c",-0.786131052217917,3.22813501364561e-07,0.00634102560730407,0.09,0.135,"macrophage_FindMarkers","Sepsis vs Sham"
"Gxylt1",0.0567194740656118,3.29703434498106e-07,0.0064763645638463,0.168,0.115,"macrophage_FindMarkers","Sepsis vs Sham"
"Prpf19",0.155853686161485,3.42451958106378e-07,0.00672678381308358,0.161,0.104,"macrophage_FindMarkers","Sepsis vs Sham"
"Ypel5",0.0356268848042063,3.43459839236759e-07,0.00674658162212766,0.343,0.256,"macrophage_FindMarkers","Sepsis vs Sham"
"AC149090.1",-1.19012910090178,3.44855277842517e-07,0.00677399222266056,0.119,0.172,"macrophage_FindMarkers","Sepsis vs Sham"
"Nap1l1",-0.554670298060516,3.45281081323875e-07,0.00678235628044489,0.445,0.474,"macrophage_FindMarkers","Sepsis vs Sham"
"Rmnd5a",-0.0235472446731497,3.46649909400352e-07,0.00680924417035111,0.221,0.156,"macrophage_FindMarkers","Sepsis vs Sham"
"Anxa1",0.278699572237184,3.46974855460958e-07,0.00681562708581961,0.342,0.266,"macrophage_FindMarkers","Sepsis vs Sham"
"Rgmb",0.376226709624143,3.49450305664631e-07,0.00686425235417035,0.11,0.064,"macrophage_FindMarkers","Sepsis vs Sham"
"Mrpl43",0.0718893789450294,3.5698102524092e-07,0.00701217827880738,0.392,0.29,"macrophage_FindMarkers","Sepsis vs Sham"
"Aqr",-0.118952169576827,3.60977644532612e-07,0.00709068387155411,0.15,0.099,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmem243",-0.709989783512073,3.65695048285374e-07,0.0071833478334696,0.26,0.3,"macrophage_FindMarkers","Sepsis vs Sham"
"Adpgk",0.148448262757101,3.65874234692333e-07,0.0071868675920615,0.103,0.062,"macrophage_FindMarkers","Sepsis vs Sham"
"Amfr",-1.41062753876782,3.67726754198456e-07,0.00722325663272027,0.159,0.205,"macrophage_FindMarkers","Sepsis vs Sham"
"Gpat4",0.258302568717511,3.6946121864618e-07,0.00725732671786692,0.118,0.072,"macrophage_FindMarkers","Sepsis vs Sham"
"Gm3448",-0.376045649009766,3.73578913724749e-07,0.00733821060229524,0.094,0.146,"macrophage_FindMarkers","Sepsis vs Sham"
"Ifi209",0.303869190719674,3.87443704163897e-07,0.00761055668089143,0.226,0.163,"macrophage_FindMarkers","Sepsis vs Sham"
"Chfr",0.466718011502101,3.96168582414315e-07,0.00778193946436439,0.106,0.065,"macrophage_FindMarkers","Sepsis vs Sham"
"Epn1",-0.806581014985779,4.04364321708245e-07,0.00794292837131505,0.39,0.412,"macrophage_FindMarkers","Sepsis vs Sham"
"Qtrt1",0.18101666766359,4.05484577507905e-07,0.00796493355598778,0.164,0.11,"macrophage_FindMarkers","Sepsis vs Sham"
"Stam2",0.240783156259758,4.21081705887902e-07,0.00827130794875607,0.139,0.087,"macrophage_FindMarkers","Sepsis vs Sham"
"Ptrh2",0.506062907319494,4.21669190905985e-07,0.00828284791696627,0.117,0.072,"macrophage_FindMarkers","Sepsis vs Sham"
"Nup54",0.147942309612492,4.29684839554814e-07,0.00844029930337521,0.163,0.106,"macrophage_FindMarkers","Sepsis vs Sham"
"Dync1li1",0.156781976848745,4.31968206064167e-07,0.00848515147171842,0.233,0.163,"macrophage_FindMarkers","Sepsis vs Sham"
"Rnf34",0.653264582726861,4.32616593447449e-07,0.00849788774508824,0.101,0.06,"macrophage_FindMarkers","Sepsis vs Sham"
"Vps13b",-1.34674774632679,4.33073373234478e-07,0.00850686027044485,0.082,0.124,"macrophage_FindMarkers","Sepsis vs Sham"
"Snrpb",0.0811461627237293,4.39306141793097e-07,0.00862929054324181,0.722,0.607,"macrophage_FindMarkers","Sepsis vs Sham"
"Atf2",0.17803394249038,4.40121150637568e-07,0.00864529976197375,0.153,0.101,"macrophage_FindMarkers","Sepsis vs Sham"
"Traf6",0.448006866110711,4.41830215486884e-07,0.00867887092280886,0.102,0.062,"macrophage_FindMarkers","Sepsis vs Sham"
"Fundc1",-1.07587440426312,4.45123754034815e-07,0.00874356590050586,0.093,0.135,"macrophage_FindMarkers","Sepsis vs Sham"
"Tufm",-0.0290652848523378,4.45750386997372e-07,0.00875587485178938,0.128,0.081,"macrophage_FindMarkers","Sepsis vs Sham"
"Ifitm6",0.642659047897607,4.47337026891152e-07,0.00878704121922289,0.109,0.064,"macrophage_FindMarkers","Sepsis vs Sham"
"Rpl18a",-0.135854856821468,4.51354398970307e-07,0.00886595445897375,0.97,0.913,"macrophage_FindMarkers","Sepsis vs Sham"
"C5ar1",0.0333462100077875,4.52436423367279e-07,0.00888720866420345,0.648,0.528,"macrophage_FindMarkers","Sepsis vs Sham"
"Alox5ap",0.197670544927926,4.53475416513273e-07,0.00890761760657023,0.785,0.76,"macrophage_FindMarkers","Sepsis vs Sham"
"Parp1",-1.17264671889202,4.58979563303409e-07,0.00901573556196886,0.128,0.175,"macrophage_FindMarkers","Sepsis vs Sham"
"Ubp1",0.012161939534046,4.6275132909168e-07,0.00908982435734787,0.158,0.105,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmem223",-0.978156092915767,4.75191299603966e-07,0.00933418269812071,0.148,0.189,"macrophage_FindMarkers","Sepsis vs Sham"
"Rpl5",0.153244028228931,4.82149488439608e-07,0.00947086240141922,0.776,0.715,"macrophage_FindMarkers","Sepsis vs Sham"
"Eri1",0.0467445824359247,4.85332768034629e-07,0.00953339156250422,0.187,0.126,"macrophage_FindMarkers","Sepsis vs Sham"
"Camkk2",-0.13076081390722,4.85572551718116e-07,0.00953810163339894,0.168,0.112,"macrophage_FindMarkers","Sepsis vs Sham"
"Senp6",0.0860178434922823,4.8572973246204e-07,0.00954118913475185,0.291,0.212,"macrophage_FindMarkers","Sepsis vs Sham"
"Rrp1",0.119578162478333,4.88127309694719e-07,0.00958828474433336,0.44,0.344,"macrophage_FindMarkers","Sepsis vs Sham"
"Naga",-1.0699422583953,4.98666451821386e-07,0.00979530511312749,0.13,0.181,"macrophage_FindMarkers","Sepsis vs Sham"
"Dld",0.31420067528143,4.99374539367754e-07,0.00980921407680078,0.185,0.125,"macrophage_FindMarkers","Sepsis vs Sham"
"Znfx1",0.0708528418536234,5.00032338758626e-07,0.00982213523023568,0.177,0.118,"macrophage_FindMarkers","Sepsis vs Sham"
"Chpt1",-0.816513790363041,5.00296705675686e-07,0.0098273281895875,0.078,0.121,"macrophage_FindMarkers","Sepsis vs Sham"
"Nans",0.177309313635941,5.0600998292748e-07,0.00993955409464449,0.246,0.174,"macrophage_FindMarkers","Sepsis vs Sham"
"Trim26",-0.765482421801667,5.10911542142556e-07,0.0100358354223062,0.237,0.293,"macrophage_FindMarkers","Sepsis vs Sham"
"Fxr1",0.0285561152787536,5.19233269406126e-07,0.0101992991109445,0.401,0.306,"macrophage_FindMarkers","Sepsis vs Sham"
"Lrrc58",0.140231871293155,5.22076565202748e-07,0.0102551499702776,0.228,0.159,"macrophage_FindMarkers","Sepsis vs Sham"
"Sult1a1",0.251151999648077,5.22113857334072e-07,0.0102558824996132,0.343,0.264,"macrophage_FindMarkers","Sepsis vs Sham"
"Chmp2b",0.145966575851269,5.26378451175406e-07,0.0103396519164385,0.253,0.181,"macrophage_FindMarkers","Sepsis vs Sham"
"Dock11",-1.17101456689498,5.42418334396494e-07,0.0106547233425503,0.116,0.167,"macrophage_FindMarkers","Sepsis vs Sham"
"Tbc1d10a",0.0813491726113567,5.53187208773575e-07,0.0108662563419393,0.159,0.104,"macrophage_FindMarkers","Sepsis vs Sham"
"Rp9",-0.766867372355761,5.65668321659762e-07,0.0111114228423627,0.248,0.293,"macrophage_FindMarkers","Sepsis vs Sham"
"Epb41l4aos",0.42072574604908,6.10630609130993e-07,0.0119946170551601,0.212,0.15,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmem259",-0.183380498334202,6.19015006164622e-07,0.0121593117660917,0.247,0.177,"macrophage_FindMarkers","Sepsis vs Sham"
"Zc3h18",0.0963417134216931,6.2278044770261e-07,0.0122332763342224,0.21,0.141,"macrophage_FindMarkers","Sepsis vs Sham"
"Mid1",0.366181766022104,6.34999028152183e-07,0.0124732859099933,0.166,0.112,"macrophage_FindMarkers","Sepsis vs Sham"
"Dnajc8",0.0991660367735099,6.41730365038776e-07,0.0126055095604567,0.455,0.358,"macrophage_FindMarkers","Sepsis vs Sham"
"Ago2",-0.0243382181951393,6.42040696511102e-07,0.0126116054015676,0.216,0.154,"macrophage_FindMarkers","Sepsis vs Sham"
"Pop4",0.31861324882437,6.43096579747542e-07,0.012632346115981,0.105,0.065,"macrophage_FindMarkers","Sepsis vs Sham"
"Dnajc25",0.499575954281823,6.54489471126227e-07,0.0128561366813325,0.103,0.06,"macrophage_FindMarkers","Sepsis vs Sham"
"Hmbs",0.0488656364098397,6.55614099433882e-07,0.0128782277551798,0.161,0.102,"macrophage_FindMarkers","Sepsis vs Sham"
"Tacc1",-0.515877257260336,6.55656046762227e-07,0.0128790517265504,0.525,0.552,"macrophage_FindMarkers","Sepsis vs Sham"
"Srrt",0.117482419433447,6.56014872877483e-07,0.0128861001479324,0.252,0.18,"macrophage_FindMarkers","Sepsis vs Sham"
"Capza1",0.0364892982257296,6.61736208468749e-07,0.0129984843429516,0.472,0.364,"macrophage_FindMarkers","Sepsis vs Sham"
"4632427E13Rik",0.259299861841838,6.75487130909129e-07,0.013268593712448,0.229,0.169,"macrophage_FindMarkers","Sepsis vs Sham"
"Sf3a3",0.0703058567712309,6.7663801927368e-07,0.0132912006125929,0.235,0.166,"macrophage_FindMarkers","Sepsis vs Sham"
"Aff4",-0.049034837248159,6.83645982717568e-07,0.0134288580385212,0.337,0.252,"macrophage_FindMarkers","Sepsis vs Sham"
"Wdr91",0.144314418580775,6.88255388717859e-07,0.0135194006005849,0.196,0.136,"macrophage_FindMarkers","Sepsis vs Sham"
"Tent4a",-0.0861752771413626,6.91953755450751e-07,0.0135920476183191,0.109,0.067,"macrophage_FindMarkers","Sepsis vs Sham"
"Rgs5",0.193984196353135,6.95044413762181e-07,0.0136527574195305,0.137,0.086,"macrophage_FindMarkers","Sepsis vs Sham"
"Exoc4",-1.10487840295106,7.03600238124295e-07,0.0138208194774755,0.147,0.196,"macrophage_FindMarkers","Sepsis vs Sham"
"Fam168b",-0.929967816967987,7.08697042259271e-07,0.0139209360010989,0.173,0.224,"macrophage_FindMarkers","Sepsis vs Sham"
"Dnajc2",0.19732038666965,7.16192753400534e-07,0.0140681742550467,0.262,0.19,"macrophage_FindMarkers","Sepsis vs Sham"
"Cers2",0.0525328301208577,7.239829743218e-07,0.0142211975646031,0.34,0.259,"macrophage_FindMarkers","Sepsis vs Sham"
"Hps5",-0.0173477904636514,7.25705405594142e-07,0.0142550312820857,0.15,0.101,"macrophage_FindMarkers","Sepsis vs Sham"
"Qrich1",0.184452383410423,7.32157474380194e-07,0.0143817692692502,0.214,0.149,"macrophage_FindMarkers","Sepsis vs Sham"
"2310001H17Rik",-1.40135023909937,7.39678356737143e-07,0.0145295019613877,0.075,0.118,"macrophage_FindMarkers","Sepsis vs Sham"
"Colgalt1",-1.06485737347801,7.46957829040084e-07,0.0146724926358344,0.209,0.25,"macrophage_FindMarkers","Sepsis vs Sham"
