"gene","logFC","AveExpr","P.Value","adj.P.Val"
"ENSG00000188868",-0.480054804492277,0.873572025449794,0.0308831163769746,0.138743162600761
"ENSG00000181788",0.226662687993902,4.10875077624524,0.0309216023844537,0.138876886512918
"ENSG00000160111",-0.564487106597419,0.765439197106574,0.0309598058808479,0.13900926655156
"ENSG00000177981",-0.288695737695067,4.64072250227839,0.0309812971881045,0.139066555529242
"ENSG00000114770",0.308471249421285,5.71291973209353,0.0310721348227537,0.139435001179819
"ENSG00000261662",0.837427693205079,0.240332154239282,0.0310844426381354,0.139450939001393
"ENSG00000185379",-0.352296575862611,2.48677621583858,0.0310952892068626,0.139460314251899
"ENSG00000183696",-1.04838979039898,2.1477931397436,0.0311178378202032,0.139522152343625
"ENSG00000159596",-0.227350771333729,4.15053534094517,0.0311561995765679,0.139627546643247
"ENSG00000113384",0.278509535200585,7.11236236460106,0.0311588786117105,0.139627546643247
"ENSG00000001167",-0.47718306690061,4.06970915172808,0.0312023118932894,0.139768732492882
"ENSG00000188342",-0.379468888476837,3.77312664861828,0.0312079375075153,0.139768732492882
"ENSG00000135437",-0.872604870724854,1.58448745337157,0.0312216034318409,0.139790625880095
"ENSG00000261589",1.05650542102646,1.663296865218,0.0312362856146334,0.139817055845602
"ENSG00000257698",-0.334932435193675,1.95249233411773,0.0312575988855273,0.139873144099721
"ENSG00000188070",-0.424462827643443,5.65126563529866,0.0312784220470061,0.139919163635968
"ENSG00000140326",-0.245267502179359,3.95778865108145,0.0312854540818587,0.139919163635968
"ENSG00000264058",-0.579573643003699,0.161991072359153,0.0313070843083564,0.139946609928037
"ENSG00000173276",0.425926845875028,3.69301070302321,0.0313103202200661,0.139946609928037
"ENSG00000171385",1.49059098467184,2.11637009926734,0.0313179528936032,0.139946609928037
"ENSG00000122359",0.342520874204727,8.50718108456339,0.0313748294859904,0.140161440222688
"ENSG00000148331",0.19913561341248,3.98421803190764,0.03139321568548,0.140204249300885
"ENSG00000230210",0.54597033332357,0.962953742463362,0.0314519656181454,0.140359801771848
"ENSG00000176105",-0.215828550106878,5.77036529373862,0.0314542630445409,0.140359801771848
"ENSG00000224155",0.95236287163585,-0.931874751238962,0.0314544852771395,0.140359801771848
"ENSG00000107372",0.715658253913618,7.88668127302394,0.0315164057619166,0.140596716572628
"ENSG00000070759",-0.545784090159204,2.17021808879905,0.0315270667750533,0.140604890915569
"ENSG00000009780",0.509714757771287,2.98485146891031,0.0315488634718139,0.140662709869011
"ENSG00000103994",0.466428666535254,8.96985940176892,0.0316279514525738,0.140975861974165
"ENSG00000187097",0.287286572014693,3.99175971689042,0.0316567830302988,0.141064892708601
"ENSG00000135074",0.470498454649544,5.08584724065164,0.0316949822687305,0.141195604926378
"ENSG00000100983",-0.333729255177532,4.81596649449081,0.0317253014170277,0.141291149431651
"ENSG00000145012",0.454085692637416,7.77652194841298,0.0317464286807574,0.14134571517186
"ENSG00000185973",-0.362566145691362,3.46499887768413,0.0317789242271297,0.1414508516605
"ENSG00000184887",0.228584887678992,4.92695618065347,0.031821374630219,0.141594751628556
"ENSG00000109066",0.248587913740457,4.59501321436295,0.0318290349635961,0.141594751628556
"ENSG00000261338",0.82597010591702,0.597185137265845,0.031862494359749,0.14170401708276
"ENSG00000176749",-0.683927928909607,-0.415620892567488,0.031890606230911,0.141789445793827
"ENSG00000204816",-0.292252613862764,4.23040131065971,0.0319101784051065,0.141830708944272
"ENSG00000000003",-0.381943574183079,5.02621547474682,0.0319176981574954,0.141830708944272
"ENSG00000141741",0.223818963007646,3.87492302938895,0.0319384049309755,0.141883134429767
"ENSG00000086544",0.59471429515002,5.26167251873845,0.0319529334235408,0.141908091941805
"ENSG00000146054",0.850674587878867,-0.408072714922904,0.0319779151074954,0.141979446892102
"ENSG00000143333",0.853375869971399,-0.63024689876225,0.0320361078406394,0.142168792843658
"ENSG00000196365",-0.335707263524965,5.81094132043813,0.0320384150141837,0.142168792843658
"ENSG00000100796",-0.217421409799013,5.64124144496386,0.0320696620990281,0.142267810191956
"ENSG00000159692",-0.262477251550246,6.5781270653757,0.0320800852321781,0.142274418659891
"ENSG00000059588",-0.322037553639345,3.99824753433667,0.0321096175992942,0.142333678816749
"ENSG00000169499",0.287588233165716,5.36422546479593,0.0321113216117405,0.142333678816749
"ENSG00000177380",-0.685974759515907,0.547195705849034,0.0321596405400426,0.142487013849263
"ENSG00000149262",-0.210228113816007,4.46204450123448,0.032163808538748,0.142487013849263
"ENSG00000181004",0.435611781312093,2.88840134504015,0.0321796669885182,0.142517624154377
"ENSG00000136826",-0.822443426148149,5.77967632455431,0.0322275479891758,0.142689999798614
"ENSG00000123999",0.671054733769107,-0.231938692358485,0.032245421751295,0.142694239887373
"ENSG00000159055",-0.442883607402382,1.73773966559028,0.0322464253016863,0.142694239887373
"ENSG00000112877",-0.825019634724814,-0.234503063679152,0.0322728029499352,0.142771294383519
"ENSG00000100522",0.240236268928211,4.26599778496929,0.0322840065965073,0.142781196627596
"ENSG00000103160",-0.229537736549249,4.2819829911552,0.0323087722200337,0.142814352769976
"ENSG00000261140",-0.853690813568451,-0.671140258263616,0.0323094382161385,0.142814352769976
"ENSG00000169714",0.234880919208424,7.39772144656289,0.0323818712710971,0.143094806288427
"ENSG00000185787",0.279841203323755,8.40780070300957,0.0323912723395974,0.14309664446059
"ENSG00000253982",-0.37947417760335,3.31506901681354,0.032443294468908,0.143286718722082
"ENSG00000174899",0.726166789191404,3.64862044183099,0.0324597307762804,0.143319565384819
"ENSG00000197580",-0.605939805185271,-0.388430772336698,0.0325594406951607,0.143719970208184
"ENSG00000130309",0.252189507539904,6.3694543475694,0.0326122791003411,0.143913315863683
"ENSG00000149091",-0.271999682552502,5.59656898487234,0.0326385139920552,0.143938446153381
"ENSG00000163394",-2.35336447136242,4.90033774229422,0.0326394907070167,0.143938446153381
"ENSG00000159579",-0.260000853152488,5.27243286919872,0.0326583487623158,0.143938446153381
"ENSG00000102409",-0.244634600187688,3.80817812151037,0.0326628131961041,0.143938446153381
"ENSG00000027001",-0.342579366828264,4.60330519216773,0.0326680622396284,0.143938446153381
"ENSG00000145934",1.62061694257967,-1.42417418725721,0.0326722016102267,0.143938446153381
"ENSG00000125124",-0.287029119602506,5.58157922410104,0.0327229532655944,0.144122166401509
"ENSG00000255090",-0.878531218796072,1.89769816459132,0.0327505394595643,0.144186456408958
"ENSG00000109099",-0.26246221261313,8.3319391926213,0.0327556573708157,0.144186456408958
"ENSG00000167815",-0.251126538495362,5.21037560353392,0.0327792933216786,0.144250628748564
"ENSG00000166313",0.17794979334111,6.10379064780423,0.0328178181224576,0.144324811382836
"ENSG00000074416",0.417931969076689,7.62030204090931,0.0328190678091988,0.144324811382836
"ENSG00000204852",-0.252017575734637,5.19595617700811,0.0328233371109276,0.144324811382836
"ENSG00000104218",-0.322687977353873,4.1187742193473,0.0328765763115785,0.144473726449883
"ENSG00000136504",-0.192722271118659,4.87797307184922,0.0328952042212704,0.144473726449883
"ENSG00000205189",0.495312596564061,4.26309083963385,0.0329003156475099,0.144473726449883
"ENSG00000175745",-0.484414879111294,7.28898852346838,0.0329067356234481,0.144473726449883
"ENSG00000075651",-0.576731784499303,5.1491924822309,0.0329112655503737,0.144473726449883
"ENSG00000170017",0.757479743098785,8.03948460181903,0.0329116337787377,0.144473726449883
"ENSG00000146476",0.196639001646171,4.85197728877063,0.0329519626710121,0.144610900385379
"ENSG00000117620",0.338611431750182,4.48911181743164,0.0329929170667941,0.144725888132424
"ENSG00000111077",0.284758359382567,7.40332387112425,0.0329963393073485,0.144725888132424
"ENSG00000268568",0.60744076709129,1.68226071004891,0.0330604057180407,0.144966966262532
"ENSG00000108424",0.215084216621931,7.80073733301388,0.0330788437680936,0.145007890407558
"ENSG00000020181",-0.358389945099157,8.50268671248718,0.0331063535813401,0.145088549019379
"ENSG00000155189",0.58633674906129,3.45815652734332,0.0331574719215321,0.14527259912581
"ENSG00000118260",-0.307329731340089,5.1328016429544,0.0331792154006775,0.145289925954664
"ENSG00000015153",0.35842711122647,3.40642929007592,0.0331975290281753,0.145289925954664
"ENSG00000174744",0.263014143767453,4.53690994221687,0.0332054459506369,0.145289925954664
"ENSG00000153130",0.257089675257369,5.39344921659551,0.0332108026290614,0.145289925954664
"ENSG00000237931",0.742475321121801,-0.432291813769427,0.0332120358679918,0.145289925954664
"ENSG00000196139",-0.660868791437871,6.35960987037791,0.0332199117667874,0.145289925954664
"ENSG00000127863",-0.902852113858999,6.38850461076255,0.033225286344775,0.145289925954664
"ENSG00000141510",-0.428984048948165,5.16301808773211,0.0332647460167639,0.145410789362097
"ENSG00000261824",-0.279137125041169,2.53092864044229,0.0332711865148487,0.145410789362097
"ENSG00000137216",-0.260689892774987,5.34732531876949,0.0333409068583558,0.145675523354232
"ENSG00000235652",-0.473906664684289,2.29801490926953,0.0333692900725645,0.145759548462881
"ENSG00000166292",1.19967138909121,0.601149334194396,0.0334158165867377,0.145888620525412
"ENSG00000140416",0.532267018960209,7.49081196043864,0.0334171598440729,0.145888620525412
"ENSG00000166845",-0.43573446089034,2.07294476860339,0.0334762977591986,0.146106746536858
"ENSG00000165323",-0.744088973048468,-0.0893220450267618,0.0335144630834541,0.146211213468674
"ENSG00000186056",-0.735141283386511,-0.734711227314343,0.0335185947742139,0.146211213468674
"ENSG00000149809",0.704567752283713,2.18179484593238,0.0335767916104049,0.14642496801405
"ENSG00000244414",0.54572026630185,3.8217515730508,0.0335975052177308,0.146475189733803
"ENSG00000163359",-0.355743743608667,11.9366977344212,0.033613155839329,0.146503316884826
"ENSG00000196437",-0.437796540897673,2.26716906524256,0.0336253613524965,0.146516417209264
"ENSG00000055070",0.221197936244581,6.77255058878318,0.0336589473035838,0.146622646268292
"ENSG00000273055",0.608279343505714,0.211524322470852,0.0336796540837957,0.146672729269491
"ENSG00000147894",0.738176162832211,1.71613957928639,0.0336921386902913,0.146686987638485
"ENSG00000182397",-0.905315365801127,0.733321663264769,0.0337160946902555,0.146716058910783
"ENSG00000197457",-0.677765335395147,4.19500255490011,0.0337172407141444,0.146716058910783
"ENSG00000173281",0.353988568608337,5.10812297689825,0.0337575700703709,0.146851423365399
"ENSG00000168137",-0.239031533776232,6.67866686730418,0.0337845482493883,0.146900426615065
"ENSG00000008282",0.274561398266777,6.51053062221992,0.0337872826002125,0.146900426615065
"ENSG00000116670",0.245741267082956,3.98895547339739,0.0338375918222741,0.147079008559372
"ENSG00000090273",0.217783517801659,5.67154292661321,0.033854607094727,0.14711281653223
"ENSG00000228868",-0.685009581126914,-0.695756457294645,0.0339469474409941,0.147473836591727
"ENSG00000073921",0.25472480880698,7.47867074844357,0.0339579788638629,0.147481530238855
"ENSG00000214140",-0.647049715946487,1.23193367559045,0.0339723466583728,0.147503705801866
"ENSG00000235946",-1.16609571064277,-1.12967911837462,0.0339824245371517,0.147507248072684
"ENSG00000010030",-0.848203560593323,-0.599101307429922,0.0340054379199683,0.147566922156244
"ENSG00000272755",0.751501504672285,-0.457937090572459,0.0340648804180861,0.147784605158932
"ENSG00000145358",-0.77846924013794,0.697166430516301,0.0340816404662446,0.147817049582084
"ENSG00000171680",-0.732630516394383,2.66152174984269,0.0340926055744158,0.147824349680954
"ENSG00000186814",-0.365219688920275,4.29288002055556,0.0341344749132947,0.147952319932582
"ENSG00000144857",0.75343022441076,5.94782278793144,0.0341524422841759,0.147952319932582
"ENSG00000162688",0.387609217128172,5.39398561434654,0.0341540191995428,0.147952319932582
"ENSG00000105656",0.316705524656466,3.8474271067387,0.0341687225863745,0.147952319932582
"ENSG00000171174",-0.497024018720149,0.445343205595863,0.0341761437926526,0.147952319932582
"ENSG00000260578",-0.883069447110303,1.6378781227814,0.0341778591631276,0.147952319932582
"ENSG00000173193",-0.172367420888398,6.04988244744952,0.034252437467531,0.148157628888859
"ENSG00000261705",0.669146701810217,0.914945790144153,0.0342628701770108,0.148157628888859
"ENSG00000076770",-0.405691256349333,2.55933171518457,0.0342681882662405,0.148157628888859
"ENSG00000115548",0.307359285358457,5.92043914535234,0.034269242171693,0.148157628888859
"ENSG00000186951",0.282697124513295,5.34772635189719,0.0342718011318949,0.148157628888859
"ENSG00000100034",-0.355232263170281,5.5631051192897,0.0342838021901827,0.148169290008372
"ENSG00000092140",0.216075025424229,3.91030968088946,0.0342984374004905,0.148192326109661
"ENSG00000254064",0.573531088705795,-0.418585305929101,0.0343138114453652,0.148218541111713
"ENSG00000075415",0.214844667946608,8.20772404905086,0.0343540159308358,0.148351967926923
"ENSG00000136928",1.27079540567417,2.42328419576927,0.0343679952761629,0.148372104301483
"ENSG00000099998",2.33264915264285,3.68844504864038,0.03440633549962,0.148497371047953
"ENSG00000138443",-0.256509720168285,5.62597825012005,0.0344190075422577,0.148511816341912
"ENSG00000165124",0.649049779987378,11.3305353925721,0.0344388557670254,0.148557209356893
"ENSG00000232699",-0.60707187557199,1.07851135484665,0.0344668378831882,0.148637655057583
"ENSG00000168291",0.24628585291892,4.91300317338996,0.0344810473004513,0.148658678751215
"ENSG00000261101",-0.881429716794066,-0.871353415736849,0.0345610244809184,0.148963159914237
"ENSG00000131374",-0.224297856194066,7.25455265654152,0.0345778991800099,0.148985788233389
"ENSG00000099308",0.338662152457131,4.13254901215194,0.0345849842458144,0.148985788233389
"ENSG00000150753",0.338868039837004,6.21836040448934,0.0346334751522765,0.14907245263615
"ENSG00000167766",-0.227907536621638,5.28105774331003,0.0346359709241355,0.14907245263615
"ENSG00000125629",0.394300274985695,4.32875860468402,0.0346482478640702,0.14907245263615
"ENSG00000105173",-0.644769294786753,1.24151465395846,0.0346522243586224,0.14907245263615
"ENSG00000233276",0.334627950244911,7.46883264982831,0.0346550274131648,0.14907245263615
"ENSG00000183530",0.244175760541097,4.87942833350706,0.0346759312265607,0.14907245263615
"ENSG00000143258",-0.368364942291832,4.07361425083725,0.03467772208192,0.14907245263615
"ENSG00000146386",0.646305684082007,2.91130064782304,0.0346942796241877,0.14907245263615
"ENSG00000114388",-0.307497056426077,3.42424543102593,0.0346950038012156,0.14907245263615
"ENSG00000246174",-0.801027211262084,-0.00394444461274682,0.0346987053825322,0.14907245263615
"ENSG00000203836",-0.215625015112086,6.43044198892082,0.0347237518507328,0.149139825235914
"ENSG00000171943",-0.258961508835884,4.70640823463413,0.0347427806766586,0.149181322474108
"ENSG00000159128",-0.235989595299284,4.96931030549296,0.0347555877637499,0.149196089144335
"ENSG00000166747",0.207925152097626,6.62038906007045,0.0347712880437688,0.149218887658744
"ENSG00000073584",-0.232753282304197,5.86432322993117,0.0347796377614755,0.149218887658744
"ENSG00000065308",0.197224018130575,8.85818166809954,0.0348161471132141,0.149335297313506
"ENSG00000137752",-0.639429892621252,3.54770804360837,0.034893936527276,0.149628657278782
"ENSG00000234145",0.985333539458688,-1.01625334731228,0.0349157808926442,0.149682025974765
"ENSG00000189079",-0.255339319154669,4.86361185021498,0.0349568702464922,0.149817845948771
"ENSG00000104823",0.303187600265343,4.9331532180949,0.0349678035429795,0.149824385048558
"ENSG00000125347",-0.561048678681427,4.4811260440536,0.0350094226861727,0.149962363017748
"ENSG00000105364",0.25992059870554,3.86458361687332,0.03505502692517,0.150087872282303
"ENSG00000143971",0.190108064090596,4.42021649173606,0.0350575715741661,0.150087872282303
"ENSG00000109016",0.492256074484611,3.9030240758434,0.0350795710613648,0.150141695437596
"ENSG00000125633",-0.230972451613241,6.1557021861596,0.0351050011084621,0.15021016863336
"ENSG00000100142",0.250071012445486,4.33271301720014,0.0351420741821107,0.150328410804269
"ENSG00000234537",-0.908975166036416,-0.610302949816331,0.0351857520838593,0.150474835576676
"ENSG00000077147",0.231756098948884,7.86734793472924,0.0351985222582455,0.150489037714045
"ENSG00000126461",0.160411737177721,5.89949238044752,0.0352175476544427,0.150529968852564
"ENSG00000167384",-0.38294350980647,2.34256669897125,0.0353146434321963,0.150837471255401
"ENSG00000127804",-0.260004377795482,4.90388610296336,0.035315275378869,0.150837471255401
"ENSG00000000419",0.196349996672355,4.60253281903784,0.0353179034479086,0.150837471255401
"ENSG00000101182",0.265643208433177,6.23052572947995,0.0353347488200593,0.150848782525704
"ENSG00000176928",1.71217613376215,3.06658355821217,0.0353462935936126,0.150848782525704
"ENSG00000169826",0.252064115950906,5.99786756091283,0.0353489674988025,0.150848782525704
"ENSG00000204771",0.248236795162964,4.50090188728524,0.0353680868389358,0.150851839491978
"ENSG00000158195",0.241327042393912,7.64672711967135,0.035380876282959,0.150851839491978
"ENSG00000138944",-1.46707363775995,3.09051728953714,0.0353914748429155,0.150851839491978
"ENSG00000138031",0.501630424013492,5.62544121535153,0.0354058272659964,0.150851839491978
"ENSG00000186868",-0.913507082309836,0.678337000759511,0.0354078494192812,0.150851839491978
"ENSG00000071859",0.263946350207646,6.03470363759872,0.0354103737366956,0.150851839491978
"ENSG00000145990",0.705971838120945,2.7413876628765,0.0354159881866448,0.150851839491978
"ENSG00000203805",-1.25339033977699,-0.597568311378914,0.0354873590793804,0.151115422646581
"ENSG00000113389",0.890305204838281,6.74257546720319,0.0355292946713334,0.15125355438002
"ENSG00000021762",0.394725117335688,5.96849180431868,0.0355450792221407,0.151280313119137
"ENSG00000011009",0.214332775195507,4.43642638942814,0.0355658805759041,0.151328403433569
"ENSG00000089737",-0.233281944994631,7.34817089006664,0.0356649609461704,0.151674515757986
"ENSG00000106080",-0.205205482753478,5.7075068183431,0.0356662728565653,0.151674515757986
"ENSG00000167642",2.12389778560529,0.854451477860949,0.0356968533978239,0.151752197643754
"ENSG00000134020",0.865739989708176,-0.67698259826469,0.0357035969214584,0.151752197643754
"ENSG00000184436",-0.27248441523426,3.52660129781686,0.0357249501583643,0.151802442962142
"ENSG00000171962",-0.36261124368916,1.6722456754875,0.0357621007906749,0.151892751143241
"ENSG00000224078",-0.208223810463922,5.30105551940428,0.0357652779597609,0.151892751143241
"ENSG00000060069",0.28582969059173,4.50661103403419,0.0357896085984966,0.151931434590193
"ENSG00000114115",-1.67163067676675,-0.530845726795976,0.0357934661925407,0.151931434590193
"ENSG00000109458",-0.346286086656958,5.31275538892935,0.0358117790286535,0.151968663152235
"ENSG00000232150",-0.325116761171568,2.35913490202573,0.0358325008318242,0.152014623549945
"ENSG00000131778",-0.287793084917763,4.98668154964461,0.0358416998260734,0.152014623549945
"ENSG00000228452",-0.579218520810277,-0.0252336666652313,0.0358769142459356,0.152059271386137
"ENSG00000254319",-0.945145182098318,-1.00510836613444,0.0358792450703046,0.152059271386137
"ENSG00000049541",-0.358516784785203,2.63270714074394,0.0358808703923837,0.152059271386137
"ENSG00000109846",0.472816163858298,6.29912861987668,0.0358989571163288,0.152095448532762
"ENSG00000230124",-0.506430093357972,1.58670046909106,0.0359484188784294,0.152264499749433
"ENSG00000175970",0.351771313412018,6.15038029039725,0.035965013012756,0.152294282701715
"ENSG00000236933",-0.30312571676357,3.34517587225774,0.0359769737757234,0.152304434968679
"ENSG00000267010",0.943996802494667,0.443356951495443,0.0359929090328185,0.152331402938259
"ENSG00000114331",-0.222536997032535,6.58726641514723,0.0360071168723446,0.152351047637874
"ENSG00000182327",-0.748211835071085,-0.865229345826515,0.0360238635191163,0.152381421090424
"ENSG00000196302",-0.742971810385654,0.63988341825811,0.036098581512167,0.152609796081617
"ENSG00000170145",0.288597797440999,7.19940071597457,0.0361208306518901,0.152609796081617
"ENSG00000083168",-0.229472155763085,5.89289407950675,0.0361274240012653,0.152609796081617
"ENSG00000167371",-0.838329793151148,3.67164167343904,0.0361310387991265,0.152609796081617
"ENSG00000007392",-0.182947484779916,4.96740878180714,0.0361425329909689,0.152609796081617
"ENSG00000116035",0.630567888497588,-0.649442613132651,0.0361437720911364,0.152609796081617
"ENSG00000178878",-1.02864927688526,1.34629439572176,0.0361449297262251,0.152609796081617
"ENSG00000131725",0.228754379878593,4.66303321088721,0.0361681201272031,0.15262936139961
"ENSG00000243279",-0.33594705286392,4.05406807847421,0.0361741219573148,0.15262936139961
"ENSG00000112699",-0.380972444330658,3.90591354778594,0.0361783146605253,0.15262936139961
"ENSG00000198947",1.00524184459593,5.71734781847369,0.0362079542817126,0.152713951242202
"ENSG00000141431",-1.53528371135646,0.105934178914478,0.0362440452503975,0.152815670531565
"ENSG00000158104",0.599144491040201,0.980484148842134,0.0362512622923679,0.152815670531565
"ENSG00000204599",-0.328068775910466,3.1341140562693,0.036312516510406,0.15303337865698
"ENSG00000167105",-0.975553002278653,-0.718018498820569,0.0363408559112418,0.15304739956472
"ENSG00000130176",0.758752592000484,5.55068172699322,0.0363424439913677,0.15304739956472
"ENSG00000188647",0.214525635911412,6.18069584304131,0.0363446731855941,0.15304739956472
"ENSG00000171105",0.508747471320468,4.92272728596681,0.0363705503662155,0.153115882932157
"ENSG00000140044",-0.335728268584422,5.9347478556595,0.0364670774703016,0.153472028992861
"ENSG00000173992",-0.254815355279595,4.67699335966407,0.0364744210560078,0.153472028992861
"ENSG00000115514",0.247171803784989,4.07202769117138,0.036526501134421,0.153650569748227
"ENSG00000001036",-0.250814325915277,5.89814326884851,0.0365381460593997,0.153658968614206
"ENSG00000150712",0.415316970796908,5.17764360918324,0.0365968993251018,0.15386542203051
"ENSG00000249119",0.523584030434013,1.76560357318688,0.0366284055072314,0.153946557721411
"ENSG00000116133",0.940183300126187,7.66507127740648,0.0366408148524234,0.153946557721411
"ENSG00000259863",0.671713190610053,1.58593842115588,0.036651010858001,0.153946557721411
"ENSG00000117411",-0.251451733183131,5.6400026120205,0.036654862920984,0.153946557721411
"ENSG00000133884",-0.178613309568461,5.62755103085534,0.03670405755878,0.154112528521257
"ENSG00000140526",0.411710525705372,6.2372914615542,0.0367616257954344,0.154149359890637
"ENSG00000113361",-1.23737686629727,6.36957845682029,0.0367665309157756,0.154149359890637
"ENSG00000204071",0.889984717402325,0.402590099808117,0.0367673769618903,0.154149359890637
"ENSG00000234456",0.202885300386812,6.16420666275535,0.0367720543433378,0.154149359890637
"ENSG00000119318",0.489796310568527,8.6069705373918,0.0367731306585522,0.154149359890637
"ENSG00000135046",0.433971089762455,8.76899694720464,0.0367951865575214,0.154149359890637
"ENSG00000156599",0.256694546150412,6.86164390847659,0.0367956250284222,0.154149359890637
"ENSG00000269165",-1.06847375088556,-0.710128902662215,0.036796417396039,0.154149359890637
"ENSG00000135870",0.202595673196983,4.9729375246401,0.0368021341517702,0.154149359890637
"ENSG00000104611",-0.500430171947231,5.24412392684413,0.0368096204736965,0.154149359890637
"ENSG00000135686",0.256970084387966,6.25684482191124,0.0368315323856322,0.154162754650723
"ENSG00000084754",0.209722280866359,7.76949477294417,0.0368321789178701,0.154162754650723
"ENSG00000128159",0.270781618148449,5.71635851438712,0.0368543882839247,0.154197454980552
"ENSG00000184545",-1.80186302516224,-0.66032952171418,0.0368598336751828,0.154197454980552
"ENSG00000099260",-0.912834089489649,2.35265178352938,0.0368741331956459,0.154216766090824
"ENSG00000125356",0.196053644622641,4.96043459640096,0.03696608819049,0.154560756240941
"ENSG00000220205",0.396657017229392,4.94010175954634,0.0369954607222435,0.154642967837913
"ENSG00000118420",-0.783877154324675,0.813448541883938,0.0370109091324687,0.154666948004119
"ENSG00000164604",-0.702401166543955,0.591004564731755,0.0370325452780337,0.154684978309748
"ENSG00000128815",1.0708048919102,0.525318126426056,0.0370373685593865,0.154684978309748
"ENSG00000177732",-0.57599805653247,4.76012355373735,0.0370443618782731,0.154684978309748
"ENSG00000236686",0.905558233726546,0.0126328172993784,0.0370841038206705,0.154810337469986
"ENSG00000223519",-0.836037896406382,-0.175228095118787,0.0371113616332962,0.154883528661393
"ENSG00000176692",0.687990470173194,-0.0257511303589718,0.0371490622260188,0.154971915028532
"ENSG00000109079",0.271944724992422,5.47786364868295,0.0371520012293693,0.154971915028532
"ENSG00000184083",0.344673437209762,4.34475595448164,0.0371729837990862,0.154981127326181
"ENSG00000069998",0.621591878309606,4.30675146612032,0.0371760013433967,0.154981127326181
"ENSG00000120738",-0.917746843099554,4.79719693796626,0.0371834037117506,0.154981127326181
"ENSG00000186907",-1.08340635616627,0.855865685437478,0.0372028127530909,0.155002114205424
"ENSG00000174669",-0.964437507372079,-0.278706740108528,0.0372079042199759,0.155002114205424
"ENSG00000147592",0.547486914430075,3.25858391493501,0.037230120234331,0.155010964992469
"ENSG00000178115",-0.368055496731082,3.14431717075741,0.0372384004932585,0.155010964992469
"ENSG00000251034",0.543901335368235,0.683031089834702,0.0372392284353376,0.155010964992469
"ENSG00000117594",1.51416064120327,4.72795546539648,0.0372492598323337,0.15501220592886
"ENSG00000048140",0.221477984469371,5.38003790643134,0.0372708185400966,0.155061404406891
"ENSG00000215190",-0.558258147414097,2.7457289850572,0.0372830967542029,0.155071976732159
"ENSG00000166068",0.331850997380207,5.73948377153162,0.0373850868053305,0.15538652342476
"ENSG00000163349",0.235055439803346,6.04805595077868,0.0373877563130726,0.15538652342476
"ENSG00000262001",0.512597039807306,1.71928594590875,0.0373948553147109,0.15538652342476
"ENSG00000102753",0.252579086243953,5.95874459347403,0.0373977486052434,0.15538652342476
"ENSG00000141456",-0.176193168797055,5.22569465486558,0.0374335148390814,0.15549456372645
"ENSG00000197608",-0.419195847270426,3.35134237874042,0.0374658028294522,0.155588103223431
"ENSG00000172803",-0.513755854101225,1.09109575195695,0.03749546100178,0.15567067568153
"ENSG00000223768",-0.288731529828432,2.53433303389978,0.037520388231693,0.155704500310895
"ENSG00000149115",0.268981246460454,8.53346233700384,0.0375255519007917,0.155704500310895
"ENSG00000186889",-0.400292230331344,1.95210107473619,0.0375329383833685,0.155704500310895
"ENSG00000090447",-0.300901480260722,2.56074299864223,0.0375732893580558,0.155831303728228
"ENSG00000120008",0.182585334343495,6.56190175020714,0.0376224844521284,0.155994711633584
"ENSG00000110811",-0.343891785341367,5.93020016685919,0.0376342259180075,0.156002780314989
"ENSG00000164543",-0.648742304753664,5.55622420399656,0.0376600891225808,0.156021816857275
"ENSG00000151366",0.248823196039392,4.29766380961076,0.0376642130728408,0.156021816857275
"ENSG00000134152",0.252170642164392,4.049560564478,0.0376682083270264,0.156021816857275
"ENSG00000126368",-0.459750333191923,3.98886772902357,0.0376837637867907,0.156045663564334
"ENSG00000237763",1.24095432148499,-1.41692602328482,0.0377194457945134,0.156152818747965
"ENSG00000170604",-0.321718943936729,3.80588342996738,0.0377423513616765,0.156207039445442
"ENSG00000145354",0.239013177455299,3.60604950881124,0.0377859937244447,0.156336529814107
"ENSG00000159873",-0.250057455698136,4.6123961821198,0.0377932713665899,0.156336529814107
"ENSG00000074181",0.562660548330654,5.29091082570087,0.0378236353967359,0.156421505408573
"ENSG00000103707",0.307182988491477,3.35629201627346,0.0379207066481944,0.156772990901757
"ENSG00000164597",-0.228149931383218,5.37338699625965,0.0379283143252839,0.156772990901757
"ENSG00000174171",0.853370872109944,0.141383414328928,0.0379826579982575,0.156956878899909
"ENSG00000136010",-0.282598315205226,6.61292687043712,0.0379994260523054,0.156985436915439
"ENSG00000104863",-0.559390721025135,0.611665322080148,0.0380203612039716,0.157031191009972
"ENSG00000090776",-0.64420632302897,4.60466549050002,0.0380338203713285,0.157046052173653
"ENSG00000176597",0.941166837714083,2.54911124124598,0.0381060444370072,0.157303489814354
"ENSG00000164929",-1.31479797903596,1.10723341197528,0.0381676390946642,0.157516926722369
"ENSG00000134970",0.281414628654524,6.49190760594623,0.038196192540985,0.157593928084903
"ENSG00000064692",-1.722955528737,0.562778093295521,0.0382462724096536,0.157759682568284
"ENSG00000130811",0.204969116760514,6.43028761428195,0.0383256740167888,0.158045772904076
"ENSG00000013375",-0.293435040401387,5.53007533242867,0.0383354778807263,0.158045772904076
"ENSG00000213246",0.229344885263796,4.62196812897004,0.0383483260980451,0.158057826458971
"ENSG00000100918",-0.635982383679741,0.735292188381866,0.0383957490491425,0.158164737517801
