"gene","log2FC","pvalue","padj","pct.1","pct.2","method","contrast"
"Galnt7",0.0682902290401062,0.14946436064736,1,0.299,0.32,"macrophage_FindMarkers","CLP vs Steady"
"Pgm2",0.286996114664473,0.149809739874941,1,0.194,0.182,"macrophage_FindMarkers","CLP vs Steady"
"Map2k5",0.0148440695282508,0.149923426566593,1,0.129,0.151,"macrophage_FindMarkers","CLP vs Steady"
"Taf6",-0.0449445412712635,0.149991868736683,1,0.159,0.182,"macrophage_FindMarkers","CLP vs Steady"
"Rbmxl1",0.213570944227913,0.150409268184743,1,0.283,0.282,"macrophage_FindMarkers","CLP vs Steady"
"Ncaph2",-0.0102688529687642,0.15079504455512,1,0.285,0.317,"macrophage_FindMarkers","CLP vs Steady"
"Tmco6",0.0201271543440575,0.150888272112637,1,0.095,0.108,"macrophage_FindMarkers","CLP vs Steady"
"Pex19",-0.0432790815397226,0.151216901872955,1,0.204,0.233,"macrophage_FindMarkers","CLP vs Steady"
"Copg1",-0.0512029982431041,0.151603371559554,1,0.235,0.27,"macrophage_FindMarkers","CLP vs Steady"
"Dhrs7b",0.0651923935245895,0.152431140893814,1,0.219,0.24,"macrophage_FindMarkers","CLP vs Steady"
"Ttc5",0.164350559989306,0.152544611799141,1,0.289,0.299,"macrophage_FindMarkers","CLP vs Steady"
"Ccnc",0.0480901726802827,0.152546824074821,1,0.145,0.153,"macrophage_FindMarkers","CLP vs Steady"
"Gnas",-0.0178321420966956,0.153726724225854,1,0.825,0.869,"macrophage_FindMarkers","CLP vs Steady"
"Pip4p1",0.0338448777571162,0.153866436237479,1,0.581,0.615,"macrophage_FindMarkers","CLP vs Steady"
"Zfp825",0.147765445290862,0.153869491860173,1,0.106,0.111,"macrophage_FindMarkers","CLP vs Steady"
"Ikzf2",-0.0602609131388325,0.154217286781398,1,0.087,0.105,"macrophage_FindMarkers","CLP vs Steady"
"Ltbr",0.0264465853861138,0.154218272732492,1,0.319,0.348,"macrophage_FindMarkers","CLP vs Steady"
"Tmem106c",0.0504899741469291,0.154352219291619,1,0.231,0.24,"macrophage_FindMarkers","CLP vs Steady"
"Aph1a",0.104190098498674,0.155267962546135,1,0.462,0.488,"macrophage_FindMarkers","CLP vs Steady"
"Gmps",0.0325198250684351,0.155700748018151,1,0.309,0.34,"macrophage_FindMarkers","CLP vs Steady"
"Syce2",0.373675860374638,0.155829011329533,1,0.142,0.128,"macrophage_FindMarkers","CLP vs Steady"
"Rala",0.0219794121223891,0.155877009073901,1,0.513,0.558,"macrophage_FindMarkers","CLP vs Steady"
"Ado",0.0507142701008094,0.156241990658509,1,0.197,0.217,"macrophage_FindMarkers","CLP vs Steady"
"Spata6",0.00241232037634553,0.156339689494322,1,0.257,0.288,"macrophage_FindMarkers","CLP vs Steady"
"Tcp11l2",0.234188715966376,0.15650964942143,1,0.272,0.272,"macrophage_FindMarkers","CLP vs Steady"
"Srebf1",0.215131596955056,0.156528404411428,1,0.102,0.106,"macrophage_FindMarkers","CLP vs Steady"
"Twf2",0.188071095784339,0.156580425213147,1,0.529,0.538,"macrophage_FindMarkers","CLP vs Steady"
"Tmem39b",0.0358606712949685,0.156982988329025,1,0.104,0.114,"macrophage_FindMarkers","CLP vs Steady"
"Sinhcaf",0.017161468567696,0.157048380453197,1,0.107,0.119,"macrophage_FindMarkers","CLP vs Steady"
"Ints11",0.343740427875443,0.157296325159848,1,0.164,0.15,"macrophage_FindMarkers","CLP vs Steady"
"3830406C13Rik",0.277112369856577,0.1576607887621,1,0.306,0.288,"macrophage_FindMarkers","CLP vs Steady"
"Slc48a1",0.101279197440673,0.158240835205487,1,0.425,0.436,"macrophage_FindMarkers","CLP vs Steady"
"Elavl1",0.0200825726399677,0.158921097670097,1,0.425,0.458,"macrophage_FindMarkers","CLP vs Steady"
"Cmtm3",0.0452711382507223,0.159181641789901,1,0.581,0.631,"macrophage_FindMarkers","CLP vs Steady"
"Zfand2b",0.156665958830245,0.159437500440753,1,0.24,0.245,"macrophage_FindMarkers","CLP vs Steady"
"Ahsa1",0.162339231925236,0.159786117263565,1,0.456,0.475,"macrophage_FindMarkers","CLP vs Steady"
"Pfkfb3",0.0536060331903772,0.160382880039354,1,0.317,0.348,"macrophage_FindMarkers","CLP vs Steady"
"Bex3",0.157483626333712,0.161450527832156,1,0.238,0.253,"macrophage_FindMarkers","CLP vs Steady"
"Usp53",-0.089990397406575,0.162037286968985,1,0.082,0.101,"macrophage_FindMarkers","CLP vs Steady"
"Casp8",0.0188019221037085,0.162657730688335,1,0.502,0.536,"macrophage_FindMarkers","CLP vs Steady"
"Smim3",-0.0124905944745541,0.163079548656884,1,0.116,0.134,"macrophage_FindMarkers","CLP vs Steady"
"Pdlim7",0.202008116503564,0.163580422099004,1,0.106,0.11,"macrophage_FindMarkers","CLP vs Steady"
"Ddx56",0.288392017316156,0.163707104499772,1,0.14,0.124,"macrophage_FindMarkers","CLP vs Steady"
"Blcap",-0.0212945012270023,0.163995321206301,1,0.129,0.144,"macrophage_FindMarkers","CLP vs Steady"
"Camta1",0.353671132263149,0.163996833200448,1,0.174,0.161,"macrophage_FindMarkers","CLP vs Steady"
"Abhd14a",0.0345019574200491,0.164294350059649,1,0.096,0.108,"macrophage_FindMarkers","CLP vs Steady"
"Atf6b",0.150234826136314,0.164340613916231,1,0.258,0.277,"macrophage_FindMarkers","CLP vs Steady"
"Rpf1",0.0883669166218288,0.164802874217846,1,0.233,0.258,"macrophage_FindMarkers","CLP vs Steady"
"S1pr2",0.153894998056563,0.165431608924143,1,0.209,0.227,"macrophage_FindMarkers","CLP vs Steady"
"Ube2d2a",0.0310995492903401,0.166091261000168,1,0.631,0.674,"macrophage_FindMarkers","CLP vs Steady"
"Adap1",0.321556588483761,0.166238796003427,1,0.151,0.149,"macrophage_FindMarkers","CLP vs Steady"
"Cops2",0.183174126036339,0.166790139379458,1,0.381,0.382,"macrophage_FindMarkers","CLP vs Steady"
"Prpsap1",0.0512496314722988,0.166989912804548,1,0.294,0.315,"macrophage_FindMarkers","CLP vs Steady"
"Fnta",0.0700685854939891,0.167322306078519,1,0.424,0.452,"macrophage_FindMarkers","CLP vs Steady"
"Rcbtb2",0.00221938170224001,0.167484724826682,1,0.35,0.394,"macrophage_FindMarkers","CLP vs Steady"
"Igsf6",0.183838974945672,0.167786173765436,1,0.651,0.663,"macrophage_FindMarkers","CLP vs Steady"
"Wdr1",0.133168928435646,0.16798021921955,1,0.622,0.651,"macrophage_FindMarkers","CLP vs Steady"
"Hars",0.20628085296733,0.168267655569864,1,0.234,0.239,"macrophage_FindMarkers","CLP vs Steady"
"Mybbp1a",0.0257868576133251,0.168299888920061,1,0.362,0.392,"macrophage_FindMarkers","CLP vs Steady"
"Vasp",0.241350281329008,0.168449597202271,1,0.454,0.46,"macrophage_FindMarkers","CLP vs Steady"
"Cdk7",0.029617941394803,0.168533345440259,1,0.14,0.157,"macrophage_FindMarkers","CLP vs Steady"
"Pola2",-0.0323682395177274,0.168646227695748,1,0.107,0.124,"macrophage_FindMarkers","CLP vs Steady"
"Slc35a5",-0.00814162564019472,0.169614459336112,1,0.211,0.24,"macrophage_FindMarkers","CLP vs Steady"
"Hspb11",0.230116171100863,0.169650422350186,1,0.24,0.237,"macrophage_FindMarkers","CLP vs Steady"
"Rtf2",0.235057375250306,0.1705811674195,1,0.571,0.578,"macrophage_FindMarkers","CLP vs Steady"
"Xlr",0.281410657928381,0.17076675007968,1,0.348,0.348,"macrophage_FindMarkers","CLP vs Steady"
"Tmem173",0.0571464675635469,0.170957063109558,1,0.38,0.41,"macrophage_FindMarkers","CLP vs Steady"
"Rsl1d1",0.188391329812493,0.171628123524065,1,0.419,0.425,"macrophage_FindMarkers","CLP vs Steady"
"Rida",0.153425348744244,0.171859123875368,1,0.12,0.119,"macrophage_FindMarkers","CLP vs Steady"
"Gpr89",0.0260324901083946,0.171871909487664,1,0.146,0.161,"macrophage_FindMarkers","CLP vs Steady"
"Dhx58",0.462841638400741,0.172447903469116,1,0.177,0.16,"macrophage_FindMarkers","CLP vs Steady"
"Scamp3",0.259630570003718,0.173142512685954,1,0.359,0.346,"macrophage_FindMarkers","CLP vs Steady"
"Tmem70",0.0691067922414377,0.17317439296093,1,0.237,0.25,"macrophage_FindMarkers","CLP vs Steady"
"Dusp12",0.0147220229751435,0.173442545389336,1,0.141,0.148,"macrophage_FindMarkers","CLP vs Steady"
"Anxa11",0.260794296085716,0.173762879008095,1,0.32,0.305,"macrophage_FindMarkers","CLP vs Steady"
"Selenot",0.0196297536860076,0.173930337037204,1,0.463,0.502,"macrophage_FindMarkers","CLP vs Steady"
"Casp7",0.154835683585517,0.174031919470431,1,0.11,0.11,"macrophage_FindMarkers","CLP vs Steady"
"Hras",0.21951797143411,0.174180712915567,1,0.358,0.366,"macrophage_FindMarkers","CLP vs Steady"
"Pdlim1",-0.0219577366303642,0.174283078348509,1,0.378,0.407,"macrophage_FindMarkers","CLP vs Steady"
"Impdh2",0.270506612298399,0.174563891531738,1,0.303,0.3,"macrophage_FindMarkers","CLP vs Steady"
"Srp72",0.0382995391660367,0.174722990951497,1,0.459,0.498,"macrophage_FindMarkers","CLP vs Steady"
"Frg1",0.182339071128163,0.17495215318588,1,0.455,0.456,"macrophage_FindMarkers","CLP vs Steady"
"Gm11478",-0.0316220935381639,0.174995084170014,1,0.283,0.316,"macrophage_FindMarkers","CLP vs Steady"
"AI662270",0.10162083176845,0.175174045971113,1,0.363,0.382,"macrophage_FindMarkers","CLP vs Steady"
"Pycrl",0.293460448929117,0.175824264151424,1,0.146,0.143,"macrophage_FindMarkers","CLP vs Steady"
"Dnajc12",0.222960294594657,0.176036567549905,1,0.112,0.114,"macrophage_FindMarkers","CLP vs Steady"
"Ttc32",0.429030784816083,0.176093526918694,1,0.136,0.116,"macrophage_FindMarkers","CLP vs Steady"
"Cdc25b",0.480722472368969,0.177915759994786,1,0.112,0.105,"macrophage_FindMarkers","CLP vs Steady"
"Mid1",0.147197811641199,0.178156656044651,1,0.144,0.164,"macrophage_FindMarkers","CLP vs Steady"
"Snd1",0.119658441361032,0.178277519075926,1,0.264,0.279,"macrophage_FindMarkers","CLP vs Steady"
"Rbm22",0.105785257604082,0.178522242289969,1,0.372,0.401,"macrophage_FindMarkers","CLP vs Steady"
"Igsf8",-0.0563768195322283,0.179446664273394,1,0.316,0.358,"macrophage_FindMarkers","CLP vs Steady"
"Snap47",0.435003847469072,0.180725969376846,1,0.102,0.088,"macrophage_FindMarkers","CLP vs Steady"
"Hist3h2ba",-0.0335741633923892,0.181490275428987,1,0.121,0.141,"macrophage_FindMarkers","CLP vs Steady"
"Mcub",0.104228537484322,0.182234305241765,1,0.611,0.642,"macrophage_FindMarkers","CLP vs Steady"
"Per3",0.365133112826841,0.182332762552211,1,0.103,0.1,"macrophage_FindMarkers","CLP vs Steady"
"Efemp2",0.090479581387036,0.185771006533217,1,0.136,0.149,"macrophage_FindMarkers","CLP vs Steady"
"Galc",0.0456046749616107,0.186063373874229,1,0.378,0.407,"macrophage_FindMarkers","CLP vs Steady"
"Snx16",-0.111546831115574,0.186064043201984,1,0.099,0.12,"macrophage_FindMarkers","CLP vs Steady"
"Npepl1",0.0725731724889565,0.186071186112317,1,0.381,0.42,"macrophage_FindMarkers","CLP vs Steady"
"Mrps22",0.13832922977264,0.186666564593115,1,0.116,0.119,"macrophage_FindMarkers","CLP vs Steady"
"Sdhaf2",0.0983503675191655,0.186763637509526,1,0.262,0.281,"macrophage_FindMarkers","CLP vs Steady"
"Dexi",0.00612770329501799,0.187523170076308,1,0.099,0.106,"macrophage_FindMarkers","CLP vs Steady"
"Ubl4a",0.317292634662608,0.187913586560774,1,0.28,0.27,"macrophage_FindMarkers","CLP vs Steady"
"Rps6-ps4",-0.0630102673958888,0.188021465825787,1,0.12,0.137,"macrophage_FindMarkers","CLP vs Steady"
"Mphosph10",-0.050142939391344,0.188241115180171,1,0.279,0.311,"macrophage_FindMarkers","CLP vs Steady"
"L3mbtl2",-0.128903802316152,0.188262781021345,1,0.091,0.109,"macrophage_FindMarkers","CLP vs Steady"
"Def6",0.416081031659711,0.188583951492096,1,0.163,0.148,"macrophage_FindMarkers","CLP vs Steady"
"Arrdc2",-0.0363194787766656,0.18860992798158,1,0.105,0.127,"macrophage_FindMarkers","CLP vs Steady"
"Cdc23",-0.029591946822384,0.189033268336302,1,0.119,0.143,"macrophage_FindMarkers","CLP vs Steady"
"Zfp330",0.0379477438678513,0.189377276702191,1,0.268,0.286,"macrophage_FindMarkers","CLP vs Steady"
"Tmem115",0.0227929432350387,0.189995581766904,1,0.235,0.261,"macrophage_FindMarkers","CLP vs Steady"
"Ccdc43",0.0970014707846354,0.190153338310649,1,0.14,0.152,"macrophage_FindMarkers","CLP vs Steady"
"Copg2",0.0907987670116381,0.190271113866941,1,0.201,0.223,"macrophage_FindMarkers","CLP vs Steady"
"Ednrb",0.221972338023309,0.190865794017527,1,0.374,0.406,"macrophage_FindMarkers","CLP vs Steady"
"Fuom",0.455885115556172,0.191708806218072,1,0.162,0.136,"macrophage_FindMarkers","CLP vs Steady"
"Trmt10a",-0.0405926691665557,0.192165648561186,1,0.094,0.112,"macrophage_FindMarkers","CLP vs Steady"
"Nufip1",0.0676003349157006,0.193089043420544,1,0.176,0.186,"macrophage_FindMarkers","CLP vs Steady"
"Tbc1d13",0.0322737033022626,0.193500245431522,1,0.146,0.17,"macrophage_FindMarkers","CLP vs Steady"
"Nap1l1",-0.0163767808906756,0.193567385227274,1,0.615,0.674,"macrophage_FindMarkers","CLP vs Steady"
"Stx18",0.235710047114708,0.193668219922064,1,0.178,0.177,"macrophage_FindMarkers","CLP vs Steady"
"Ctc1",0.0665961294776474,0.193736219734715,1,0.203,0.229,"macrophage_FindMarkers","CLP vs Steady"
"Tslp",0.151355394458339,0.193915289256231,1,0.158,0.185,"macrophage_FindMarkers","CLP vs Steady"
"Rbbp7",0.150368821830969,0.195120228181619,1,0.402,0.414,"macrophage_FindMarkers","CLP vs Steady"
"Cdk5",0.302761850634734,0.195461116079313,1,0.139,0.13,"macrophage_FindMarkers","CLP vs Steady"
"Zfp511",0.264372442925851,0.19583897619707,1,0.199,0.187,"macrophage_FindMarkers","CLP vs Steady"
"Pigk",0.000239741072457056,0.195843247872459,1,0.289,0.324,"macrophage_FindMarkers","CLP vs Steady"
"Srp68",0.079097904302367,0.19692257520577,1,0.233,0.253,"macrophage_FindMarkers","CLP vs Steady"
"Jpt2",0.0464333522381422,0.19740935247103,1,0.121,0.132,"macrophage_FindMarkers","CLP vs Steady"
"Mlx",0.00113510816810525,0.197677978572868,1,0.234,0.256,"macrophage_FindMarkers","CLP vs Steady"
"Tbcd",0.0207238513509096,0.19814313364675,1,0.097,0.11,"macrophage_FindMarkers","CLP vs Steady"
"Haus4",0.36191579222089,0.19848543883863,1,0.144,0.13,"macrophage_FindMarkers","CLP vs Steady"
"Ankmy2",-0.0897259952043266,0.198801703858433,1,0.107,0.123,"macrophage_FindMarkers","CLP vs Steady"
"Ddx27",0.0526513163392635,0.19882774740255,1,0.298,0.315,"macrophage_FindMarkers","CLP vs Steady"
"Nop16",0.350072226619248,0.19893210453268,1,0.214,0.201,"macrophage_FindMarkers","CLP vs Steady"
"Cdpf1",0.35086327161431,0.199035485798033,1,0.186,0.173,"macrophage_FindMarkers","CLP vs Steady"
"Yars",-0.0983052189754843,0.199337179254553,1,0.131,0.144,"macrophage_FindMarkers","CLP vs Steady"
"Ttc4",0.1056982827085,0.199345329138453,1,0.202,0.217,"macrophage_FindMarkers","CLP vs Steady"
"Pdcd2l",0.24613850491482,0.19963956675318,1,0.367,0.366,"macrophage_FindMarkers","CLP vs Steady"
"Zfp429",-0.00542788413347095,0.200522560555781,1,0.086,0.101,"macrophage_FindMarkers","CLP vs Steady"
"Traf1",0.492763611639555,0.200602217099108,1,0.126,0.144,"macrophage_FindMarkers","CLP vs Steady"
"Adk",0.269080118890902,0.201310404486534,1,0.232,0.221,"macrophage_FindMarkers","CLP vs Steady"
"Pgpep1",0.154482861549427,0.201860809661439,1,0.191,0.2,"macrophage_FindMarkers","CLP vs Steady"
"Leprot",0.14311632553611,0.202310453580536,1,0.651,0.664,"macrophage_FindMarkers","CLP vs Steady"
"Ddx21",0.302938065313976,0.202872448341928,1,0.436,0.434,"macrophage_FindMarkers","CLP vs Steady"
"Rfesd",0.482000878651224,0.20297812210953,1,0.108,0.094,"macrophage_FindMarkers","CLP vs Steady"
"Brcc3",0.195473020068848,0.202984728222059,1,0.2,0.201,"macrophage_FindMarkers","CLP vs Steady"
"Clptm1l",0.182353030758234,0.20337210823162,1,0.441,0.458,"macrophage_FindMarkers","CLP vs Steady"
"R3hdm4",0.241009398733391,0.203417934808135,1,0.426,0.422,"macrophage_FindMarkers","CLP vs Steady"
"Btbd2",0.0228168937908499,0.204516474603561,1,0.178,0.192,"macrophage_FindMarkers","CLP vs Steady"
"Polr3gl",-0.00884282106813838,0.204677278515473,1,0.264,0.293,"macrophage_FindMarkers","CLP vs Steady"
"Ccdc127",0.0316966313380667,0.204693808009974,1,0.23,0.255,"macrophage_FindMarkers","CLP vs Steady"
"Get4",0.0703548047361249,0.204746322816284,1,0.189,0.207,"macrophage_FindMarkers","CLP vs Steady"
"Mrpl1",0.327284174343565,0.205862466908866,1,0.175,0.167,"macrophage_FindMarkers","CLP vs Steady"
"Rin2",0.0161251533084401,0.206428089422296,1,0.602,0.642,"macrophage_FindMarkers","CLP vs Steady"
"Htatip2",0.351945463730977,0.206431126114389,1,0.273,0.248,"macrophage_FindMarkers","CLP vs Steady"
"Xrcc6",0.381167326557071,0.206564229488817,1,0.108,0.099,"macrophage_FindMarkers","CLP vs Steady"
"Psmg3",0.232309807081045,0.206786266876228,1,0.216,0.212,"macrophage_FindMarkers","CLP vs Steady"
"Impdh1",0.270291994978428,0.206796101563715,1,0.138,0.129,"macrophage_FindMarkers","CLP vs Steady"
"Mesd",0.129067136834318,0.207647392948015,1,0.361,0.375,"macrophage_FindMarkers","CLP vs Steady"
"Zyx",0.0450420256390017,0.208008504889054,1,0.627,0.665,"macrophage_FindMarkers","CLP vs Steady"
"Haus8",0.305347927181111,0.208123057444508,1,0.196,0.179,"macrophage_FindMarkers","CLP vs Steady"
"Lpcat3",0.138777722559337,0.208152721182972,1,0.192,0.198,"macrophage_FindMarkers","CLP vs Steady"
"Prps1",0.264075537084882,0.208382370628484,1,0.122,0.113,"macrophage_FindMarkers","CLP vs Steady"
"Ginm1",0.109524522158537,0.208419094893111,1,0.266,0.28,"macrophage_FindMarkers","CLP vs Steady"
"Uap1l1",0.155633259120264,0.209381954643508,1,0.372,0.378,"macrophage_FindMarkers","CLP vs Steady"
"Ero1l",-0.0326076042192995,0.209879801873,1,0.16,0.181,"macrophage_FindMarkers","CLP vs Steady"
"St13",0.0705645886981072,0.211250935539958,1,0.724,0.767,"macrophage_FindMarkers","CLP vs Steady"
"Nob1",0.0533508886614142,0.21173645302228,1,0.131,0.142,"macrophage_FindMarkers","CLP vs Steady"
"Pqbp1",-0.0428753052172071,0.212217240488703,1,0.265,0.308,"macrophage_FindMarkers","CLP vs Steady"
"Ring1",0.0752661109371449,0.212484157125855,1,0.192,0.207,"macrophage_FindMarkers","CLP vs Steady"
"Slc39a3",0.119315893323321,0.212818816468737,1,0.14,0.153,"macrophage_FindMarkers","CLP vs Steady"
"Ptges3",-0.0376870572869571,0.213056278525682,1,0.633,0.694,"macrophage_FindMarkers","CLP vs Steady"
"Rab2b",0.073671909790769,0.213064481540788,1,0.112,0.128,"macrophage_FindMarkers","CLP vs Steady"
"Ckm",0.388311498202539,0.213501151775348,1,0.12,0.113,"macrophage_FindMarkers","CLP vs Steady"
"Mbd3",0.0442872824970819,0.21457907881059,1,0.451,0.495,"macrophage_FindMarkers","CLP vs Steady"
"Rp9",0.0760139407272144,0.21483995024968,1,0.534,0.56,"macrophage_FindMarkers","CLP vs Steady"
"4921524J17Rik",0.0942384191137617,0.214910084612633,1,0.223,0.245,"macrophage_FindMarkers","CLP vs Steady"
"Nmral1",0.321510550409907,0.215342490093603,1,0.159,0.148,"macrophage_FindMarkers","CLP vs Steady"
"Slc35b2",0.13915051652674,0.215846531374038,1,0.392,0.406,"macrophage_FindMarkers","CLP vs Steady"
"Epb41l4aos",0.222237940622778,0.216109525670604,1,0.238,0.227,"macrophage_FindMarkers","CLP vs Steady"
"Paqr7",0.124944491764494,0.216481895287915,1,0.103,0.112,"macrophage_FindMarkers","CLP vs Steady"
"Ppil2",0.0677651523032216,0.217666117884315,1,0.394,0.421,"macrophage_FindMarkers","CLP vs Steady"
"Tmx1",0.161145002197174,0.218945601775646,1,0.454,0.471,"macrophage_FindMarkers","CLP vs Steady"
"Casp6",0.239602512087992,0.219150138801215,1,0.172,0.171,"macrophage_FindMarkers","CLP vs Steady"
"Rps14",0.0177283789994735,0.220369978893,1,0.965,0.975,"macrophage_FindMarkers","CLP vs Steady"
"Tln1",-0.0208910976863623,0.220385383612112,1,0.906,0.932,"macrophage_FindMarkers","CLP vs Steady"
"Gss",0.309290793821395,0.220399613515092,1,0.1,0.092,"macrophage_FindMarkers","CLP vs Steady"
"Noa1",-0.0137480429743047,0.220935145383052,1,0.101,0.108,"macrophage_FindMarkers","CLP vs Steady"
"Dpm1",0.187193784164055,0.221468987598031,1,0.285,0.302,"macrophage_FindMarkers","CLP vs Steady"
"Ctbs",0.336542710676132,0.22202311912355,1,0.276,0.259,"macrophage_FindMarkers","CLP vs Steady"
"Csrp3",0.292945518839601,0.222217533912323,1,0.118,0.111,"macrophage_FindMarkers","CLP vs Steady"
"Crls1",-0.171964788875862,0.222219796477003,1,0.159,0.182,"macrophage_FindMarkers","CLP vs Steady"
"Fam234a",0.0789840461270699,0.222711951045383,1,0.459,0.488,"macrophage_FindMarkers","CLP vs Steady"
"Rbm8a",0.126647787153483,0.222724750567472,1,0.528,0.546,"macrophage_FindMarkers","CLP vs Steady"
"Gtf3a",0.291069265413053,0.225291810314566,1,0.327,0.317,"macrophage_FindMarkers","CLP vs Steady"
"Faap20",0.110552775837208,0.225373371792889,1,0.257,0.272,"macrophage_FindMarkers","CLP vs Steady"
"Gtf2h2",0.0269690155763977,0.22541237442522,1,0.1,0.111,"macrophage_FindMarkers","CLP vs Steady"
"Sept2",0.133003326125265,0.225439310395894,1,0.106,0.107,"macrophage_FindMarkers","CLP vs Steady"
"Emg1",0.276677722531263,0.226130950846633,1,0.483,0.472,"macrophage_FindMarkers","CLP vs Steady"
"Gpr108",0.112405531165256,0.227552958554738,1,0.28,0.296,"macrophage_FindMarkers","CLP vs Steady"
"Copb1",-0.0251262119038436,0.228479512930947,1,0.55,0.598,"macrophage_FindMarkers","CLP vs Steady"
"Rbm43",0.265986204047273,0.228672296778391,1,0.174,0.174,"macrophage_FindMarkers","CLP vs Steady"
"Slc35c2",0.254443870782042,0.228828384797473,1,0.255,0.251,"macrophage_FindMarkers","CLP vs Steady"
"Erlec1",0.129369554555848,0.229361001935348,1,0.352,0.356,"macrophage_FindMarkers","CLP vs Steady"
"Tor2a",0.250184934861106,0.23007972986354,1,0.317,0.309,"macrophage_FindMarkers","CLP vs Steady"
"Ercc1",0.265456972176852,0.230361520167128,1,0.204,0.195,"macrophage_FindMarkers","CLP vs Steady"
"Mir22hg",0.227619508792323,0.23055894584758,1,0.196,0.204,"macrophage_FindMarkers","CLP vs Steady"
"Pex2",0.340928154959886,0.230873613987869,1,0.291,0.276,"macrophage_FindMarkers","CLP vs Steady"
"Ss18l2",0.381602543429467,0.23112802534616,1,0.151,0.134,"macrophage_FindMarkers","CLP vs Steady"
"Ramac",0.266413862195921,0.232259185703005,1,0.423,0.409,"macrophage_FindMarkers","CLP vs Steady"
"Mterf3",0.0240141891514538,0.232288855964649,1,0.162,0.187,"macrophage_FindMarkers","CLP vs Steady"
"Rmc1",0.0239516469655414,0.233187085177898,1,0.105,0.111,"macrophage_FindMarkers","CLP vs Steady"
"Srprb",0.0644789618873891,0.233651881101972,1,0.178,0.187,"macrophage_FindMarkers","CLP vs Steady"
"Rsl24d1",0.258716830149125,0.233811728614641,1,0.311,0.299,"macrophage_FindMarkers","CLP vs Steady"
"Meis3",0.254273058347249,0.233831616493584,1,0.103,0.095,"macrophage_FindMarkers","CLP vs Steady"
"Gga1",0.119690278871885,0.233944736109347,1,0.338,0.353,"macrophage_FindMarkers","CLP vs Steady"
"Metap1",-0.0202185053679078,0.235155823274775,1,0.133,0.146,"macrophage_FindMarkers","CLP vs Steady"
"Lin9",-0.0154621444158858,0.235952787521304,1,0.123,0.138,"macrophage_FindMarkers","CLP vs Steady"
"Utp14a",0.217373978584471,0.236071588082604,1,0.327,0.32,"macrophage_FindMarkers","CLP vs Steady"
"Pigh",0.175837361325004,0.236673642260116,1,0.093,0.103,"macrophage_FindMarkers","CLP vs Steady"
"Rpp14",0.0156335322086778,0.237146239157238,1,0.15,0.165,"macrophage_FindMarkers","CLP vs Steady"
"Ybx3",0.0819138058487643,0.237790749902851,1,0.358,0.37,"macrophage_FindMarkers","CLP vs Steady"
"U2surp",0.0158389601971376,0.238316788313277,1,0.57,0.605,"macrophage_FindMarkers","CLP vs Steady"
"Eepd1",-0.0801625306274665,0.23844100380095,1,0.109,0.12,"macrophage_FindMarkers","CLP vs Steady"
"Creld1",0.249462550340469,0.238759048626953,1,0.122,0.121,"macrophage_FindMarkers","CLP vs Steady"
"Hdac1",0.0578073552978792,0.239244579032252,1,0.387,0.412,"macrophage_FindMarkers","CLP vs Steady"
"Zdhhc7",-0.0619153818865392,0.239673365258836,1,0.203,0.24,"macrophage_FindMarkers","CLP vs Steady"
"Spag7",0.195553100960315,0.24065090008008,1,0.433,0.435,"macrophage_FindMarkers","CLP vs Steady"
"Ppie",0.312105255669908,0.240831303241208,1,0.223,0.214,"macrophage_FindMarkers","CLP vs Steady"
"Galnt4",0.0204231726801152,0.241926798902473,1,0.099,0.12,"macrophage_FindMarkers","CLP vs Steady"
"H2-T23",0.148102063578191,0.242163365092764,1,0.682,0.696,"macrophage_FindMarkers","CLP vs Steady"
"Lmf1",0.204565057454732,0.242700035689,1,0.133,0.125,"macrophage_FindMarkers","CLP vs Steady"
"Utp23",0.307156531944833,0.242952606149399,1,0.172,0.161,"macrophage_FindMarkers","CLP vs Steady"
"Aars",0.147531215354877,0.242985063152306,1,0.248,0.251,"macrophage_FindMarkers","CLP vs Steady"
"Anxa6",0.0955712476374118,0.244348378000216,1,0.49,0.519,"macrophage_FindMarkers","CLP vs Steady"
"Gm4951",0.197275336003721,0.245908743597731,1,0.373,0.377,"macrophage_FindMarkers","CLP vs Steady"
"Anxa4",0.129221144300544,0.24605844351457,1,0.415,0.421,"macrophage_FindMarkers","CLP vs Steady"
"Neu1",0.134698245369942,0.246417959261083,1,0.394,0.409,"macrophage_FindMarkers","CLP vs Steady"
"Mfsd5",0.0968133012536514,0.246648700337387,1,0.305,0.337,"macrophage_FindMarkers","CLP vs Steady"
"Strap",0.0407907419561199,0.24667588385868,1,0.385,0.413,"macrophage_FindMarkers","CLP vs Steady"
"9330162G02Rik",0.0716278248353395,0.247084470845474,1,0.093,0.106,"macrophage_FindMarkers","CLP vs Steady"
"Pmf1",-0.0144173958914451,0.248605380950155,1,0.214,0.248,"macrophage_FindMarkers","CLP vs Steady"
"Med31",0.404725196490793,0.248769700544733,1,0.189,0.175,"macrophage_FindMarkers","CLP vs Steady"
"Jagn1",0.275479236994532,0.251572757235459,1,0.229,0.226,"macrophage_FindMarkers","CLP vs Steady"
"Sf3b2",0.0369806392694256,0.25197811155477,1,0.753,0.792,"macrophage_FindMarkers","CLP vs Steady"
"Ccdc58",0.362819596874437,0.252680331617996,1,0.132,0.124,"macrophage_FindMarkers","CLP vs Steady"
