"gene","logFC","AveExpr","t","P.Value","padj"
"ENSG00000226314",-0.650533956472021,0.381480612778282,-3.14518942420065,0.0120742317130555,0.076938973901689
"ENSG00000183837",-1.1027366102873,-1.05370979001993,-3.14501596997703,0.0120775734493421,0.076938973901689
"ENSG00000151376",-0.543138917018579,4.15041289035382,-3.14428515112101,0.0120916637952039,0.0769979358666203
"ENSG00000235863",0.534141869856395,3.03245009830003,3.14393166424254,0.0120984852090951,0.0770008191081324
"ENSG00000180354",0.43747850180175,5.89270735742395,3.14368238940832,0.0121032979878986,0.0770008191081324
"ENSG00000174501",-0.669939842865168,3.30939502119666,-3.14307731604806,0.0121149884637419,0.0770008191081324
"ENSG00000182952",0.275396892275593,5.34885864575954,3.14296204689353,0.0121172168774485,0.0770008191081324
"ENSG00000054983",0.290553698718925,4.94767397683554,3.14266687849867,0.0121229250869261,0.0770008191081324
"ENSG00000120254",-0.627193320895358,5.99861553540823,-3.14263623672636,0.0121235178223454,0.0770008191081324
"ENSG00000145907",0.286065931271184,7.07041449912074,3.14250995356767,0.0121259609646613,0.0770008191081324
"ENSG00000132768",0.360129278525235,2.92451956386508,3.14207829726043,0.0121343158733973,0.0770231624550518
"ENSG00000069667",0.479484326067015,4.5968657339672,3.14067831272195,0.0121614542865541,0.0771646697082315
"ENSG00000196535",-0.368314277396153,5.89507897433011,-3.1402091136489,0.012170563675786,0.0771917152929385
"ENSG00000269293",0.537007669481414,1.8605818264011,3.13931950210334,0.0121878546848658,0.077250456425859
"ENSG00000135917",1.23784107340622,1.02318003282598,3.1391866271653,0.0121904395031705,0.077250456425859
"ENSG00000173456",0.271573911306602,5.03872959349473,3.13870271412126,0.0121998578722126,0.077250456425859
"ENSG00000130958",0.33150410028705,4.52697480520592,3.13855433113222,0.0122027473507046,0.077250456425859
"ENSG00000261690",-0.499856709265405,0.831599070875697,-3.13832228091347,0.0122072675117281,0.077250456425859
"ENSG00000118197",0.293578672187119,3.43065927431469,3.13823702220861,0.0122089287218314,0.077250456425859
"ENSG00000187987",-0.732748555178165,1.36689848436243,-3.13781904945868,0.0122170760360391,0.0772713077640824
"ENSG00000159200",1.42821113371132,6.80830043665303,3.1370443381963,0.0122321919549999,0.0773362005062834
"ENSG00000204802",-0.792054591865145,0.561438988345146,-3.13643058959134,0.012244180973963,0.0773812802346565
"ENSG00000004799",2.65701919514326,4.43104946393888,3.13545939916995,0.0122631771657525,0.0774513407891857
"ENSG00000106780",0.296519678428913,5.97347691235691,3.13527254568991,0.0122668354634741,0.0774513407891857
"ENSG00000109133",0.267250725743114,5.05879230113588,3.13511829065781,0.0122698563864822,0.0774513407891857
"ENSG00000204560",0.260637119036337,5.19440942832033,3.13480773468999,0.0122759406367716,0.0774590453966816
"ENSG00000139233",0.358171240861005,3.21472163698415,3.1336897696074,0.0122978691075975,0.0775329877007993
"ENSG00000152377",0.880348597916592,8.14016269853657,3.13350436780092,0.0123015096151813,0.0775329877007993
"ENSG00000112787",0.308698050917842,4.55513055466769,3.1334659449565,0.0123022642169986,0.0775329877007993
"ENSG00000148082",0.681167907132883,5.22260936340375,3.13246356274709,0.012321967355319,0.0776264446601307
"ENSG00000198908",-0.387314021658773,2.96755322249246,-3.13179001172984,0.0123352252397201,0.0776792396867469
"ENSG00000173040",0.297494193418357,4.42740076785157,3.13070802284352,0.0123565535701301,0.0777827953193247
"ENSG00000073756",-1.4334854899919,1.47508900866778,-3.12916049045579,0.0123871251557235,0.0779444311458132
"ENSG00000108839",-0.551389308710536,0.984683633755024,-3.12805471859122,0.0124090177056607,0.0780268212342282
"ENSG00000002919",0.3800819835696,3.53469365156921,3.12782784655192,0.0124135143673721,0.0780268212342282
"ENSG00000163249",0.28087642028641,4.08166552641392,3.12775710625215,0.0124149168031856,0.0780268212342282
"ENSG00000185480",-0.77277668317868,2.50096023212364,-3.12637093152725,0.0124424310280659,0.0781221731498835
"ENSG00000170142",-0.247014594316474,6.14891639670772,-3.12625655384118,0.0124447041320623,0.0781221731498835
"ENSG00000140092",0.311733030829965,8.77001227032062,3.12625151410611,0.0124448042999658,0.0781221731498835
"ENSG00000153936",0.809256540713392,6.07953410093786,3.12549734316749,0.0124598033344314,0.0781855113885556
"ENSG00000152558",0.345619707282758,7.7936272634792,3.12452807020218,0.0124791078300689,0.0782758059478839
"ENSG00000108352",-0.665387201047954,1.32721385986481,-3.1230529124618,0.0125085472068567,0.0784295759119686
"ENSG00000136628",-0.289332101429659,6.95650072373469,-3.12254935459994,0.0125186130451506,0.0784617990385946
"ENSG00000005812",0.464742847132938,6.0114296498271,3.12139131097031,0.0125417935130992,0.0785005851867181
"ENSG00000247853",1.48383133044423,-1.30387696531593,3.12088761867269,0.0125518897432647,0.0785005851867181
"ENSG00000159685",-0.427117665696619,2.31136979119114,-3.12087936862404,0.012552055180881,0.0785005851867181
"ENSG00000140350",-0.442990352805547,5.0459587103359,-3.12074301298613,0.012554789837376,0.0785005851867181
"ENSG00000101871",-0.479632775766119,6.94322786540815,-3.12073425748794,0.0125549654527982,0.0785005851867181
"ENSG00000049656",0.245927433472375,6.10987504834007,3.12062567344955,0.0125571436134868,0.0785005851867181
"ENSG00000187866",-0.353706382711427,4.06651659102517,-3.12041261484651,0.0125614186369501,0.0785005851867181
"ENSG00000075945",-0.328089735725197,5.25054118092767,-3.12027234078584,0.0125642340600869,0.0785005851867181
"ENSG00000174840",0.275744456979212,4.40842402495131,3.11918063540744,0.0125861678770255,0.0786067880821598
"ENSG00000167543",0.48411771960765,4.56583806233048,3.11861919900449,0.0125974633113222,0.07864323524156
"ENSG00000107679",0.299280663987425,4.94005846992324,3.11839982458228,0.0126018797147094,0.07864323524156
"ENSG00000183775",-0.957370659553538,1.68700206447889,-3.11806972394757,0.0126085282568603,0.0786539056086007
"ENSG00000076242",-0.349111795615452,4.66917742808248,-3.11714382952403,0.0126271960341578,0.0787395160689102
"ENSG00000147889",-0.337992004833493,5.20997195574179,-3.11622892593736,0.0126456703143229,0.078823853395658
"ENSG00000116194",1.83134152460323,3.00926771825685,3.11562413810199,0.0126578979070812,0.0788692026870794
"ENSG00000159445",-0.444747541172575,3.52975801736776,-3.11349276479153,0.0127010876150988,0.0790881881070584
"ENSG00000189067",-0.373981141083403,7.95847949052414,-3.11339977867779,0.0127029753345382,0.0790881881070584
"ENSG00000163577",0.527930750321222,4.41470934560389,3.11194629580775,0.0127325203868743,0.0792319346354977
"ENSG00000165156",-0.322862511004113,5.69770930590779,-3.1117466755702,0.0127365836318135,0.0792319346354977
"ENSG00000066855",0.373118388562728,3.82919866122729,3.1115303409966,0.0127409886099152,0.0792319346354977
"ENSG00000011304",0.336004662534394,7.3769420091848,3.10901397842165,0.0127923424338564,0.0794933619668346
"ENSG00000156345",-0.633857386892959,2.82070785293027,-3.10889057262362,0.0127948663963555,0.0794933619668346
"ENSG00000164332",0.272903905566659,5.1121957877669,3.10866061635606,0.0127995709616226,0.0794933619668346
"ENSG00000197943",1.51154661775474,-0.310003920794461,3.10849338289714,0.0128029934349448,0.0794933619668346
"ENSG00000198909",0.480251454625161,6.00299160848583,3.10786268844888,0.0128159092705336,0.0795425452231171
"ENSG00000124831",0.595390565831257,6.58282248701014,3.10655147211601,0.012842804507572,0.0796622720843829
"ENSG00000182154",0.570119472780422,4.17393520485613,3.10638374222978,0.0128462491375841,0.0796622720843829
"ENSG00000180694",0.659489165974518,5.19100888298246,3.10619113906929,0.0128502057632035,0.0796622720843829
"ENSG00000205726",0.415266307940852,6.11702458057728,3.10467186069479,0.0128814603582959,0.0798249562903584
"ENSG00000169902",-0.484318214593472,6.4848743191425,-3.10350539032721,0.0129055103450552,0.0799428851634962
"ENSG00000068885",-0.329735229841827,4.8246486181446,-3.10316726367438,0.0129124904330483,0.079946406670172
"ENSG00000129353",0.561514120030441,7.50286159817468,3.10299158552093,0.0129161185710381,0.079946406670172
"ENSG00000162545",0.817622435370349,8.09478123042515,3.10159642211219,0.0129449692100331,0.0800938537836001
"ENSG00000112561",-0.771450547400998,1.74160184727996,-3.1004869821809,0.0129679589335622,0.0802049374663732
"ENSG00000110031",-0.523339025311161,2.33202284392922,-3.10004123548084,0.0129772075476439,0.0802309811350064
"ENSG00000136827",0.245493119235607,5.49460831064537,3.09925080394171,0.0129936246625573,0.0803013063158273
"ENSG00000136828",-0.443669498022799,2.26650285072065,-3.09738901388836,0.0130323786250114,0.08050956632348
"ENSG00000101557",0.223075640095464,5.92714294525501,3.09679479485352,0.0130447726976281,0.0805548856077646
"ENSG00000174791",-0.536173057790166,3.18719355089395,-3.09642675475858,0.0130524552982511,0.0805710864650955
"ENSG00000163485",-1.58421029740713,0.751569862790595,-3.09581032324903,0.0130653333926369,0.080619333440967
"ENSG00000216829",-0.361129904706599,3.92378705298824,-3.09528202463966,0.0130763807256335,0.0806401769259925
"ENSG00000155792",-1.03113341260333,0.38675778151171,-3.0951645681169,0.0130788381891146,0.0806401769259925
"ENSG00000188827",-0.480427760358362,3.44101311687612,-3.09490158417582,0.0130843421561985,0.0806428920973754
"ENSG00000101367",0.251163352630669,6.37790889057485,3.09422887759176,0.0130984320726614,0.0806739428500334
"ENSG00000058063",0.356901442084998,6.24613272469428,3.09417738425593,0.0130995112526803,0.0806739428500334
"ENSG00000214717",0.30786226856398,4.95610621189143,3.09311341179894,0.013121830215915,0.0807801577188489
"ENSG00000170629",-0.77186841913261,1.09948632918593,-3.0914115147169,0.0131576127095049,0.0809566822481352
"ENSG00000138092",-0.525915050602265,2.25755542710171,-3.09126626555963,0.0131606712508114,0.0809566822481352
"ENSG00000168883",0.281254794826796,5.48162596783295,3.09076324792822,0.0131712690779568,0.0809905912492435
"ENSG00000267528",-2.17415706830251,-0.769135487456699,-3.08986737009056,0.0131901657352504,0.0810754841758387
"ENSG00000144161",-0.579008624242671,2.17690448434354,-3.08797262040611,0.0132302238679372,0.0812903338428888
"ENSG00000187801",-0.997811347720117,0.00884581555605563,-3.08751248217445,0.0132399709137547,0.0813188495073112
"ENSG00000166402",-0.404517426613333,4.99620282634231,-3.0869350755641,0.0132522125421074,0.0813626588070944
"ENSG00000198074",-1.50325100231744,-0.847697626756363,-3.08554499008732,0.0132817318292085,0.081481338879736
"ENSG00000153250",0.276533035690517,7.48605759850164,3.08554293856591,0.0132817754446688,0.081481338879736
"ENSG00000177889",0.296353624955332,5.37833758734176,3.08359331457135,0.0133232915522558,0.081704559592309
"ENSG00000138496",-0.52781493424275,5.31115697632841,-3.08226831474745,0.0133515831820882,0.0818195450611393
"ENSG00000163686",0.524096837927703,2.10342554658737,3.08223399460738,0.0133523168161435,0.0818195450611393
"ENSG00000176095",0.237550102477903,6.02478409095248,3.08084969599513,0.0133819426096564,0.08194694903275
"ENSG00000260396",1.5380414691711,-0.597471135611467,3.08078172046519,0.0133833991230807,0.08194694903275
"ENSG00000179241",0.520124450499498,3.7242018933889,3.08029582056655,0.0133938152846736,0.0819792091559229
"ENSG00000197555",-0.537158840445608,6.66319520447311,-3.08000399348344,0.0134000751633129,0.0819860150022747
"ENSG00000175048",-0.537459196109342,3.30259751001793,-3.07950477756144,0.0134107906763213,0.0820132552530225
"ENSG00000144736",-0.332658460237328,4.04110360287951,-3.07931685380454,0.0134148266943441,0.0820132552530225
"ENSG00000111247",-0.682452960968507,0.119313289490943,-3.07863832056811,0.0134294099291169,0.0820709065737205
"ENSG00000100209",-0.394955480079458,2.60382729462782,-3.07687394263272,0.0134674071834612,0.0822676142022136
"ENSG00000139826",0.334908710189335,4.05116696099328,3.07654282668333,0.0134745503940998,0.0822676142022136
"ENSG00000144357",0.263384343731706,5.75637764772798,3.0762643707495,0.0134805605930946,0.0822676142022136
"ENSG00000126524",0.376575981493081,6.39620918462932,3.07618565862851,0.0134822600193255,0.0822676142022136
"ENSG00000182957",-0.522792867922753,4.39152603271694,-3.07584371127088,0.0134896453697031,0.0822811536414751
"ENSG00000071205",0.448749414858835,5.35374473720708,3.07501382124711,0.013507586651635,0.0823372552167094
"ENSG00000119408",-0.607170859484992,6.79658567037358,-3.07489152072288,0.0135102327338893,0.0823372552167094
"ENSG00000012822",0.410678316815753,8.12193179221785,3.07470113561019,0.0135143529534396,0.0823372552167094
"ENSG00000205981",0.285907546834077,4.10397919933302,3.07248510050552,0.0135624068826041,0.0825984290678213
"ENSG00000253366",-0.581586359604865,2.35567659217675,-3.07151602417656,0.0135834763965063,0.0826951242701682
"ENSG00000203778",-0.276509730286822,3.69658777364544,-3.07012858821416,0.0136137006978895,0.0828359775299268
"ENSG00000203780",-0.692151983003702,1.83186199707175,-3.06997661611378,0.0136170155201148,0.0828359775299268
"ENSG00000258793",-1.12605219591448,-1.19032660901311,-3.06927443831828,0.0136323422820076,0.0828873940355439
"ENSG00000152284",-0.368012265547921,4.34988710054893,-3.06911262862436,0.013635876703072,0.0828873940355439
"ENSG00000153214",0.636450013101408,5.646270455122,3.06791877367407,0.0136619834353916,0.0830144022098614
"ENSG00000147454",-0.347349991251201,4.73283650675864,-3.06724322386247,0.0136767789481187,0.0830726092783137
"ENSG00000106397",0.320121393264538,6.35406427865926,3.06613528797931,0.0137010801739302,0.0831884875524259
"ENSG00000180628",0.399286749572163,5.4451562065897,3.06453001146011,0.0137363690998775,0.0833709658096985
"ENSG00000152556",-0.24729713884057,5.99774339995769,-3.06374313524671,0.0137537013327261,0.0834443609238081
"ENSG00000136261",-0.575057543908744,3.94376762904831,-3.06348004912252,0.013759501270246,0.0834465184958129
"ENSG00000153560",0.212799467744637,5.94687789492072,3.0632517551003,0.013764536235621,0.0834465184958129
"ENSG00000129315",0.209623864208474,4.9818033546042,3.05794102393496,0.0138822014640716,0.0841278312468812
"ENSG00000230812",-0.916757880255047,-0.413385578038917,-3.05693833725361,0.0139045334081965,0.0842311141342481
"ENSG00000196591",-0.303735001750064,5.90102797435518,-3.05656762392009,0.0139127993626745,0.0842491416919976
"ENSG00000134324",0.604352021868556,7.687711033073,3.0562027807448,0.0139209393807206,0.0842663932259053
"ENSG00000145506",1.50737298697512,2.53828204207835,3.05524384446502,0.0139423576641618,0.0843639772642251
"ENSG00000167393",-0.364997749940307,3.20633454500991,-3.05485702756332,0.0139510070236294,0.0843669436789623
"ENSG00000006638",-0.703683752900579,1.57454828045058,-3.05471376062047,0.0139542119273857,0.0843669436789623
"ENSG00000151491",0.520046619577114,6.2832923960745,3.05436552533693,0.013962005173844,0.0843669436789623
"ENSG00000110721",0.574910892851158,2.15561059723084,3.05427473888796,0.0139640376452182,0.0843669436789623
"ENSG00000179044",-1.05581102957869,-0.530418675472401,-3.05399587417838,0.0139702826074239,0.0843726662138162
"ENSG00000126790",0.32192861868799,4.35119720655741,3.05247743430759,0.0140043375289666,0.0845193095677059
"ENSG00000008513",-0.606363008365534,6.14268048304714,-3.05244002685028,0.0140051775680758,0.0845193095677059
"ENSG00000225032",1.03678639922266,0.723681856963212,3.05173830708262,0.0140209453528652,0.0845600827332582
"ENSG00000162931",-0.659718016397506,0.668001659977131,-3.0515134640741,0.0140260014956864,0.0845600827332582
"ENSG00000257093",-0.405088323497654,4.3257817123207,-3.05143072648741,0.0140278625255098,0.0845600827332582
"ENSG00000188153",-0.895069067036012,4.23898440040805,-3.05086510616327,0.0140405919426365,0.0846047927652018
"ENSG00000176428",-0.605255188439325,1.76099513220727,-3.05011593431654,0.0140574705843815,0.084674461621354
"ENSG00000101224",-0.587152991669618,6.84748228415339,-3.04964355251637,0.0140681239836286,0.0847065945418787
"ENSG00000137727",-0.465123215596444,5.6833391553572,-3.04894229306811,0.0140839545183332,0.0847698638166945
"ENSG00000080824",-0.411053230308276,9.45481079245491,-3.0480084374011,0.014105064326617,0.0848648486836803
"ENSG00000166263",0.73385487524827,4.071805563461,3.04714849325686,0.0141245322422502,0.0849498868920228
"ENSG00000112137",-1.09931367705924,0.917084992031169,-3.04665872754574,0.0141356322338388,0.0849845522673145
"ENSG00000179837",-0.228789676184779,6.18121248386864,-3.04388329403875,0.0141987045814027,0.0853315355333658
"ENSG00000186812",-0.321497234269373,4.08053416451606,-3.04301006019591,0.0142186090112933,0.0854167982142925
"ENSG00000151689",-0.318844432722124,3.97698015344262,-3.04279048416401,0.0142236185397654,0.0854167982142925
"ENSG00000153317",0.277102241263002,7.46127562937322,3.04223865115852,0.0142362164020417,0.0854386453037263
"ENSG00000131797",-0.553375066098968,1.44654726402597,-3.04210260029354,0.0142393240921948,0.0854386453037263
"ENSG00000116095",0.354692729877822,4.21637538242318,3.04184643272723,0.0142451774020928,0.0854386453037263
"ENSG00000127837",0.287074101810555,5.97725432642209,3.04169164515498,0.014248715429279,0.0854386453037263
"ENSG00000176890",-0.944644886898705,2.69779509036095,-3.04144151061752,0.0142544347476881,0.0854407707157248
"ENSG00000028839",-0.341476232495915,4.28425274037427,-3.04116752435456,0.0142607021529961,0.0854461785133996
"ENSG00000081189",-0.619316984205539,2.37901082697867,-3.04081541087548,0.0142687608843027,0.0854623113363689
"ENSG00000132002",-0.31531183215297,6.16678457818075,-3.04054617647607,0.0142749259526268,0.085467094256216
"ENSG00000221926",-0.611304394185038,2.78256127416995,-3.03968156723282,0.014294742809766,0.0855535791012151
"ENSG00000159915",-0.856618711428775,0.818723423056165,-3.03939505116232,0.014301316021097,0.0855607659474046
"ENSG00000213965",0.342062577838872,2.74933411963261,3.0390154933431,0.0143100285845864,0.0855807417341807
"ENSG00000163637",0.581754040582599,4.20710248799119,3.03782407994575,0.0143374124781955,0.0857047479720214
"ENSG00000127328",0.649426631405751,0.895865720000451,3.03764528438163,0.0143415266448221,0.0857047479720214
"ENSG00000072864",0.307738622630828,3.57249439459705,3.03720353134592,0.0143516968035019,0.0857094732714908
"ENSG00000267745",0.873337880606555,0.529168933665483,3.03700338672495,0.0143563070358788,0.0857094732714908
"ENSG00000113368",-1.03567995393646,1.11512718746507,-3.03675105062497,0.0143621216502227,0.0857094732714908
"ENSG00000171509",-1.69036456202457,0.336039236426502,-3.03663528448309,0.0143647900776282,0.0857094732714908
"ENSG00000101079",-0.54290373650703,5.27380237119084,-3.03644288604284,0.0143692260225342,0.0857094732714908
"ENSG00000108270",0.239798079588867,5.08283695270863,3.03558622415005,0.0143889944053444,0.0857952545486767
"ENSG00000198952",0.300930804044885,6.84481585776823,3.03446893221217,0.0144148192599088,0.0859144100151836
"ENSG00000100207",-0.228511431327741,5.11476526435561,-3.03403994906924,0.0144247473835086,0.0859144100151836
"ENSG00000164989",-0.68786259529197,1.80665749713774,-3.03402203415397,0.0144251621487254,0.0859144100151836
"ENSG00000121892",0.233111390589943,6.85909500488766,3.03317641772004,0.014444753816295,0.0859793145298685
"ENSG00000167969",0.4535035065314,4.16456258327505,3.03293055073616,0.0144504553341399,0.0859793145298685
"ENSG00000147601",-0.251064160817834,4.8779346768239,-3.03285293226149,0.0144522557450997,0.0859793145298685
"ENSG00000131269",-0.240823205442457,3.72887603047653,-3.03193917767348,0.014473468276227,0.0860198843196155
"ENSG00000132824",0.406836912240676,8.32301448574065,3.03187019340789,0.0144750710276093,0.0860198843196155
"ENSG00000196923",0.558320805142484,7.363560993941,3.03186125174109,0.0144752787879298,0.0860198843196155
"ENSG00000187534",0.377942765618469,4.47826705311244,3.03135277315497,0.014487098388123,0.086027865838771
"ENSG00000136870",-0.289352775602028,3.95148781201532,-3.03115228352596,0.0144917615109138,0.086027865838771
"ENSG00000204801",-0.331782692652536,3.32995176743928,-3.03110647910869,0.014492827078075,0.086027865838771
"ENSG00000198270",-0.504154674606266,2.71145211449398,-3.03034151705316,0.0145106346542551,0.0861014782055392
"ENSG00000155561",-0.294923380733856,5.30977517150427,-3.02956625869418,0.01452870493903,0.0861692964153807
"ENSG00000227518",-0.742950220961731,1.31588863209145,-3.02938705584204,0.0145328852299204,0.0861692964153807
"ENSG00000214391",-0.855656297509504,3.67198858197736,-3.0286205447248,0.0145507797478892,0.0862432892686577
"ENSG00000162998",1.50932187194269,1.68508266965716,3.02711329598581,0.0145860333788952,0.0864200772292727
"ENSG00000235105",0.835271622721121,2.60341599127538,3.02673546168698,0.0145948844899505,0.0864403608727973
"ENSG00000108641",-0.557885658199172,2.9797758688417,-3.02601078807765,0.0146118761250187,0.0865088249691625
"ENSG00000057663",0.256658736528223,4.71713796557268,3.02371539381696,0.014665831637844,0.0867959995036433
"ENSG00000160741",0.308844654318424,4.77749686725324,3.02267603359266,0.0146903303420319,0.0869086928035663
"ENSG00000159674",-1.01560524391074,8.50329634692457,-3.02170503195976,0.0147132558842272,0.0870119989647983
"ENSG00000131069",0.256361705158808,4.96087811931278,3.02035565738229,0.014745176135815,0.0871684020560465
"ENSG00000085982",-0.305489750824412,5.67624841241408,-3.01869322051092,0.0147846002210603,0.0873690326978134
"ENSG00000207561",0.804802276066346,1.83100300854353,3.01808250739752,0.0147991103311322,0.0874097263449302
"ENSG00000182158",0.514359963229728,7.08843677752588,3.01794146894627,0.014802463390197,0.0874097263449302
"ENSG00000106603",-0.369745348065329,4.25950534328915,-3.01770094500855,0.0148081834311675,0.0874110931522513
"ENSG00000103342",0.224016066012003,6.78392862016869,3.01680527713112,0.0148295038775902,0.0875045123210453
"ENSG00000117222",-0.266857653673309,4.56973742500895,-3.01562355256281,0.0148576820191896,0.0876383125324492
"ENSG00000241481",-1.00125234270949,-0.555710970404642,-3.01412332803966,0.0148935342734254,0.0877879072271986
"ENSG00000116161",-0.27675415927787,5.05330276983168,-3.0141010268711,0.0148940678970169,0.0877879072271986
"ENSG00000079156",-0.750547487621214,0.184984208445111,-3.01186740645421,0.0149476140118208,0.0880261609043074
"ENSG00000160917",-0.296489417012153,3.90560878092933,-3.01176812143685,0.0149499987498927,0.0880261609043074
"ENSG00000166532",-0.298003738198473,5.07480256689254,-3.011723463001,0.014951071533728,0.0880261609043074
"ENSG00000123983",-0.437926954940004,6.94810298878095,-3.01023702570887,0.0149868239838226,0.0881718795622102
"ENSG00000132581",0.232792583250652,5.12498657632469,3.00983417635177,0.0149965286577395,0.0881718795622102
"ENSG00000162383",-0.640523378463187,3.80468287340772,-3.00979787673649,0.0149974034363423,0.0881718795622102
"ENSG00000185267",-0.760013222615068,1.125190090762,-3.00966857400942,0.0150005199091747,0.0881718795622102
"ENSG00000182568",-0.403312680181524,5.22655267195797,-3.00954481864079,0.0150035033036286,0.0881718795622102
"ENSG00000048052",-0.471226430569242,4.09025648305539,-3.00516057776938,0.0151095903920998,0.088750006010011
"ENSG00000151694",0.47340784911389,5.54636915786513,3.00501921811441,0.0151130237535571,0.088750006010011
"ENSG00000196655",0.25529018277087,4.24047308870083,3.00272598387981,0.0151688345128018,0.0890145084997177
"ENSG00000229212",-0.700071613337385,2.34377054145797,-3.00270920038213,0.0151692437566391,0.0890145084997177
"ENSG00000139718",0.221411904589017,5.49887844893907,3.00165915331668,0.0151948704167623,0.0891320465036302
"ENSG00000260290",-0.310878363919747,2.95939631281128,-3.00113581536284,0.0152076592536795,0.0891742199094626
"ENSG00000139644",0.305135177966511,8.99542436325581,3.00080066580354,0.0152158551428958,0.089177557589265
"ENSG00000130956",0.56301179939471,5.55880985326023,3.00065464387666,0.0152194274474207,0.089177557589265
"ENSG00000101246",-0.293446823239258,4.19141268478756,-3.00009673532686,0.0152330841699684,0.0892247511919516
"ENSG00000237126",1.03320357273461,-0.418597863011051,2.99984709672763,0.0152391990156291,0.0892277512951869
"ENSG00000114383",0.260370083926808,3.97467805728221,2.99859284210486,0.0152699599968835,0.0893438246432585
"ENSG00000213190",-0.623809540334859,2.66206211958374,-2.99858131326876,0.0152702430415013,0.0893438246432585
"ENSG00000114857",-0.322922556313208,6.14063850735851,-2.99518093048326,0.0153539621081716,0.0898006612320018
"ENSG00000215630",-0.708531148426083,1.50383464616951,-2.99471365178892,0.0153655036117262,0.0898116746400661
"ENSG00000169752",-0.603563413950977,0.94948286941212,-2.99464808507587,0.0153671237846402,0.0898116746400661
"ENSG00000117543",-0.388300743802332,3.33452015991193,-2.99374491597797,0.0153894592662605,0.0898990339723469
"ENSG00000011454",0.421893104869199,6.73361342967914,2.99358728608633,0.0153933608968096,0.0898990339723469
"ENSG00000083642",-0.193828549890031,5.33401130346099,-2.99301928139757,0.0154074285082702,0.0899482061666832
"ENSG00000092847",-0.241945618217957,5.50862845807863,-2.99145502951434,0.0154462383414967,0.0901140881581569
"ENSG00000134247",-0.795192395187192,5.79405072822988,-2.99141795473553,0.0154471594042301,0.0901140881581569
"ENSG00000111641",0.395231603742954,4.19102707301504,2.99104443991608,0.0154564419284843,0.0901352230512782
"ENSG00000196369",-0.280191139094315,4.49851315560091,-2.98986102885879,0.0154858897826238,0.0902674624789167
"ENSG00000058600",0.249286879039724,4.51171102723731,2.98967780406477,0.0154904542857516,0.0902674624789167
"ENSG00000169379",0.316254458666532,3.23732800889752,2.98894272047559,0.0155087806430921,0.0903411998982755
"ENSG00000250903",-0.496492904937266,2.13394224267965,-2.98853335656868,0.0155189961608276,0.0903559736228653
"ENSG00000161040",-1.38480797490728,-0.994680427810987,-2.98838645144669,0.0155226638096295,0.0903559736228653
"ENSG00000138386",-0.425274366286613,4.52319581645106,-2.98722720828543,0.0155516369101637,0.090479361007463
"ENSG00000128394",-0.509111387109651,2.07524996280353,-2.98708385736143,0.0155552235613735,0.090479361007463
"ENSG00000232938",-0.470661174989543,2.62309606129043,-2.98643831240106,0.0155713856979242,0.0905403025283461
"ENSG00000229036",-0.634646066896655,1.09014445814505,-2.98579420120516,0.0155875291629572,0.0906010910398744
"ENSG00000133835",0.244784721042706,6.86364354567332,2.98519245443108,0.0156026264031599,0.0906557563286115
"ENSG00000250132",-0.590762415748305,0.989495765922052,-2.98454268947796,0.0156189452700617,0.0906585605962565
"ENSG00000214826",-0.642926768565413,1.5900346120324,-2.98449384775876,0.0156201726408688,0.0906585605962565
"ENSG00000169122",-0.308652835005118,4.25208394398717,-2.98449329608144,0.0156201865048429,0.0906585605962565
"ENSG00000177337",0.46835313514517,2.06540808817855,2.98150139242937,0.0156955613522464,0.0910628452079694
"ENSG00000198176",0.229627219823328,6.3476341548066,2.98074998387045,0.0157145502735202,0.0911204163249082
"ENSG00000022267",0.502522368748441,8.88747279658842,2.98043413588888,0.015722539153949,0.0911204163249082
"ENSG00000010310",-1.08614431716923,-0.686078967905368,-2.98042980388341,0.0157226487542916,0.0911204163249082
"ENSG00000106034",1.05562348714398,6.63876698620494,2.97975830837729,0.0157396471921091,0.0911857479743653
"ENSG00000267686",1.02316488363498,-1.07695860529464,2.97906518209965,0.0157572130292393,0.0912543180740602
"ENSG00000273247",-0.66679306933342,0.339295483188319,-2.9782417607054,0.0157781071378568,0.0913421062440957
"ENSG00000159363",0.425246729905955,3.86270184507203,2.97752204676606,0.0157963930391002,0.0914147367517112
"ENSG00000165244",1.09918574265656,0.828118424398257,2.97684574093619,0.0158135959309056,0.0914810493264087
"ENSG00000185800",0.270742452487121,4.84415544551253,2.9754964957917,0.0158479736810682,0.0916466335674264
"ENSG00000085563",-0.771813833771485,2.11711005657576,-2.97526785003514,0.015853807015862,0.0916470891232734
"ENSG00000085978",0.277931341448835,4.7213630255572,2.97435007404006,0.0158772440489554,0.0916890945401823
"ENSG00000165912",-0.28741206639085,4.52175558131537,-2.97431807872052,0.0158780617485741,0.0916890945401823
"ENSG00000005007",0.229211124560434,6.72041718617128,2.97430699525836,0.0158783450170679,0.0916890945401823
"ENSG00000128510",-2.32865965518769,2.24156648204344,-2.97348224302852,0.0158994384296998,0.0917559437275888
"ENSG00000177125",0.280885584297481,4.2319904509094,2.97340386533854,0.0159014444736999,0.0917559437275888
"ENSG00000250588",0.994830687067776,-0.0355383371063287,2.9719855455292,0.0159377907841039,0.091888787991723
"ENSG00000105655",-0.604788580282615,2.41930890749054,-2.97189492851054,0.015940115866248,0.091888787991723
